POS	Node	State	Prob
2	S35	1	0
2	N9	1	0.0001854
2	N3	1	5.865e-05
2	S37	1	0
2	S61	1	0
2	S51	1	0
2	S53	1	0
2	S52	1	0
2	N17	1	4.114e-06
2	S48	1	0
2	S49	1	0
2	S50	1	0
2	N20	1	1.957e-08
2	N19	1	4.361e-07
2	S54	1	0
2	N18	1	3.289e-06
2	N16	1	9.432e-07
2	N15	1	1.894e-06
2	S58	1	0
2	S59	1	0
2	S57	1	0
2	S56	1	0
2	N25	1	2.044e-13
2	S60	1	0
2	N24	1	2.205e-07
2	N23	1	2.051e-07
2	N22	1	2.456e-07
2	S55	1	0
2	N21	1	7.309e-07
2	N14	1	1.001e-06
2	S41	1	0
2	S40	1	0
2	S43	1	0
2	N31	1	1.669e-08
2	N30	1	9.273e-14
2	S42	1	0
2	N29	1	6.187e-08
2	S38	1	0
2	S39	1	0
2	N32	1	2.487e-06
2	N28	1	9.83e-06
2	S46	1	0
2	S45	1	0
2	N34	1	2.638e-06
2	S44	1	0
2	N33	1	2.141e-05
2	N27	1	1.602e-06
2	S47	1	0
2	N26	1	5.519e-06
2	N13	1	1.769e-06
2	N12	1	2.525e-06
2	S22	1	0
2	S21	1	0
2	N38	1	2.943e-09
2	S23	1	0
2	S24	1	0
2	S9	1	0
2	S8	1	0
2	N43	1	5.534e-17
2	S6	1	0
2	S11	1	0
2	S10	1	0
2	N47	1	2.475e-14
2	N46	1	4.41e-20
2	S12	1	0
2	N45	1	2.475e-14
2	S7	1	0
2	N44	1	2.471e-14
2	N42	1	4.673e-14
2	S14	1	0
2	S18	1	0
2	S20	1	0
2	N53	1	4.968e-14
2	S19	1	0
2	N52	1	8.426e-17
2	S16	1	0
2	S17	1	0
2	N54	1	2.485e-14
2	N51	1	7.482e-14
2	N50	1	2.264e-17
2	S15	1	0
2	N49	1	3.854e-17
2	S13	1	0
2	N48	1	3e-14
2	N41	1	3.755e-09
2	N40	1	7.111e-07
2	N39	1	2.893e-08
2	N37	1	1.037e-07
2	S25	1	0
2	S26	1	0
2	S27	1	0
2	N56	1	5.203e-15
2	N55	1	5.145e-12
2	N36	1	3.404e-05
2	S28	1	0
2	S4	1	0
2	S3	1	0
2	S2	1	0
2	S5	1	1
2	N61	1	0.004168
2	S1	1	0
2	N60	1	0.0002878
2	N59	1	5.645e-05
2	N58	1	7.21e-05
2	N57	1	8.618e-05
2	N35	1	2.338e-05
2	N11	1	9.466e-05
2	N10	1	0.0003333
2	N2	1	5.865e-05
2	S62	1	0
2	N1	1	0.09883
3	S30	1	0
3	S29	1	0
3	N5	1	3.071e-05
3	S34	1	0
3	S32	1	0
3	S33	1	0
3	S31	1	0
3	N8	1	5.28e-08
3	N7	1	3.814e-08
3	N6	1	1.461e-05
3	N4	1	1.32e-05
3	S36	1	0
3	S35	1	0
3	N9	1	0.0001291
3	N3	1	7.914e-05
3	S37	1	0
3	S61	1	1
3	S51	1	1
3	S53	1	1
3	S52	1	1
3	N17	1	1
3	S48	1	1
3	S49	1	1
3	S50	1	1
3	N20	1	1
3	N19	1	1
3	S54	1	1
3	N18	1	1
3	N16	1	1
3	N15	1	1
3	S58	1	1
3	S59	1	1
3	S57	1	1
3	S56	1	1
3	N25	1	1
3	S60	1	1
3	N24	1	1
3	N23	1	1
3	N22	1	1
3	S55	1	1
3	N21	1	1
3	N14	1	1
3	S41	1	1
3	S40	1	1
3	S43	1	1
3	N31	1	1
3	N30	1	1
3	S42	1	1
3	N29	1	1
3	S38	1	1
3	S39	1	1
3	N32	1	1
3	N28	1	1
3	S46	1	1
3	S45	1	1
3	N34	1	1
3	S44	1	1
3	N33	1	1
3	N27	1	1
3	S47	1	1
3	N26	1	1
3	N13	1	1
3	N12	1	1
3	S22	1	0
3	S21	1	0
3	N38	1	1.759e-09
3	S23	1	0
3	S24	1	0
3	S9	1	0
3	S8	1	0
3	N43	1	3.226e-17
3	S6	1	0
3	S11	1	0
3	S10	1	0
3	N47	1	1.478e-14
3	N46	1	2.548e-20
3	S12	1	0
3	N45	1	1.477e-14
3	S7	1	0
3	N44	1	1.475e-14
3	N42	1	2.788e-14
3	S14	1	0
3	S18	1	0
3	S20	1	0
3	N53	1	2.966e-14
3	S19	1	0
3	N52	1	4.906e-17
3	S16	1	0
3	S17	1	0
3	N54	1	1.483e-14
3	N51	1	4.467e-14
3	N50	1	1.351e-17
3	S15	1	0
3	N49	1	2.25e-17
3	S13	1	0
3	N48	1	1.789e-14
3	N41	1	2.241e-09
3	N40	1	4.25e-07
3	N39	1	1.829e-08
3	N37	1	7.313e-08
3	S25	1	0
3	S26	1	0
3	S27	1	0
3	N56	1	3.243e-15
3	N55	1	3.289e-12
3	N36	1	6.012e-05
3	S28	1	0
3	S4	1	0
3	S3	1	0
3	S2	1	0
3	S5	1	0
3	N61	1	8.555e-06
3	S1	1	0
3	N60	1	1.82e-06
3	N59	1	9.144e-06
3	N58	1	5.055e-05
3	N57	1	0.0002042
3	N35	1	0.0004982
3	N11	1	0.004987
3	N10	1	0.002174
3	N2	1	7.914e-05
3	S62	1	0
3	N1	1	0.08598
4	S30	1	0.02197
4	S29	1	0.02025
4	N5	1	0.01424
4	S34	1	0.01455
4	S32	1	0
4	S33	1	1
4	S31	1	0
4	N8	1	0.02082
4	N7	1	0.003043
4	N6	1	0.004609
4	N4	1	0.00481
4	S36	1	0.03045
4	S35	1	0.02496
4	N9	1	0.009915
4	N3	1	0.004938
4	S37	1	0.04037
4	S61	1	0.03124
4	S51	1	0.03636
4	S53	1	0.03935
4	S52	1	0.03849
4	N17	1	0.03563
4	S48	1	0.03877
4	S49	1	0.03802
4	S50	1	0.03846
4	N20	1	0.03789
4	N19	1	0.03707
4	S54	1	0.04326
4	N18	1	0.03629
4	N16	1	0.03434
4	N15	1	0.03329
4	S58	1	0.03473
4	S59	1	0.03532
4	S57	1	0.03589
4	S56	1	0.03596
4	N25	1	0.03589
4	S60	1	0.03685
4	N24	1	0.03545
4	N23	1	0.0342
4	N22	1	0.0337
4	S55	1	0.03386
4	N21	1	0.03198
4	N14	1	0.03114
4	S41	1	0.04051
4	S40	1	0.04236
4	S43	1	0.04115
4	N31	1	0.04055
4	N30	1	0.04051
4	S42	1	0.0405
4	N29	1	0.04029
4	S38	1	0.04189
4	S39	1	0.04217
4	N32	1	0.04077
4	N28	1	0.03645
4	S46	1	0.04508
4	S45	1	0.04517
4	N34	1	0.04423
4	S44	1	0.04152
4	N33	1	0.03613
4	N27	1	0.03453
4	S47	1	0.03901
4	N26	1	0.03374
4	N13	1	0.029
4	N12	1	0.02891
4	S22	1	0
4	S21	1	0
4	N38	1	3.422e-09
4	S23	1	0
4	S24	1	0
4	S9	1	0
4	S8	1	0
4	N43	1	6.468e-17
4	S6	1	0
4	S11	1	0
4	S10	1	0
4	N47	1	2.877e-14
4	N46	1	5.165e-20
4	S12	1	0
4	N45	1	2.877e-14
4	S7	1	0
4	N44	1	2.872e-14
4	N42	1	5.432e-14
4	S14	1	0
4	S18	1	0
4	S20	1	0
4	N53	1	5.775e-14
4	S19	1	0
4	N52	1	9.851e-17
4	S16	1	0
4	S17	1	0
4	N54	1	2.889e-14
4	N51	1	8.698e-14
4	N50	1	2.632e-17
4	S15	1	0
4	N49	1	4.503e-17
4	S13	1	0
4	N48	1	3.488e-14
4	N41	1	4.366e-09
4	N40	1	8.266e-07
4	N39	1	3.414e-08
4	N37	1	1.244e-07
4	S25	1	0
4	S26	1	0
4	S27	1	0
4	N56	1	6.16e-15
4	N55	1	6.052e-12
4	N36	1	5.227e-05
4	S28	1	0
4	S4	1	0
4	S3	1	0
4	S2	1	0
4	S5	1	0
4	N61	1	1.664e-05
4	S1	1	0
4	N60	1	3.579e-06
4	N59	1	1.733e-05
4	N58	1	8.08e-05
4	N57	1	0.0001481
4	N35	1	0.0001721
4	N11	1	0.00129
4	N10	1	0.003112
4	N2	1	0.004938
4	S62	1	0
4	N1	1	0.1034
5	S30	1	1
5	S29	1	1
5	N5	1	1
5	S34	1	1
5	S32	1	0
5	S33	1	0
5	S31	1	0
5	N8	1	4.421e-06
5	N7	1	7.046e-05
5	N6	1	0.9963
5	N4	1	0.9998
5	S36	1	1
5	S35	1	1
5	N9	1	0.9999
5	N3	1	0.9996
5	S37	1	1
5	S61	1	0.2594
5	S51	1	0.2508
5	S53	1	0.2458
5	S52	1	0.2472
5	N17	1	0.252
5	S48	1	0.2468
5	S49	1	0.248
5	S50	1	0.2473
5	N20	1	0.2482
5	N19	1	0.2496
5	S54	1	0.2392
5	N18	1	0.2509
5	N16	1	0.2542
5	N15	1	0.256
5	S58	1	0.2535
5	S59	1	0.2525
5	S57	1	0.2516
5	S56	1	0.2515
5	N25	1	0.2516
5	S60	1	0.25
5	N24	1	0.2523
5	N23	1	0.2544
5	N22	1	0.2553
5	S55	1	0.255
5	N21	1	0.2582
5	N14	1	0.2596
5	S41	1	0.2438
5	S40	1	0.2407
5	S43	1	0.2428
5	N31	1	0.2438
5	N30	1	0.2438
5	S42	1	0.2439
5	N29	1	0.2442
5	S38	1	0.2415
5	S39	1	0.241
5	N32	1	0.2434
5	N28	1	0.2506
5	S46	1	0.2362
5	S45	1	0.236
5	N34	1	0.2376
5	S44	1	0.2421
5	N33	1	0.2512
5	N27	1	0.2539
5	S47	1	0.2463
5	N26	1	0.2552
5	N13	1	0.2632
5	N12	1	0.2633
5	S22	1	0
5	S21	1	0
5	N38	1	3.954e-09
5	S23	1	0
5	S24	1	0
5	S9	1	0
5	S8	1	0
5	N43	1	7.153e-17
5	S6	1	0
5	S11	1	0
5	S10	1	0
5	N47	1	3.179e-14
5	N46	1	5.713e-20
5	S12	1	0
5	N45	1	3.179e-14
5	S7	1	0
5	N44	1	3.174e-14
5	N42	1	6.003e-14
5	S14	1	0
5	S18	1	0
5	S20	1	0
5	N53	1	6.381e-14
5	S19	1	0
5	N52	1	1.09e-16
5	S16	1	0
5	S17	1	0
5	N54	1	3.192e-14
5	N51	1	9.612e-14
5	N50	1	2.908e-17
5	S15	1	0
5	N49	1	4.98e-17
5	S13	1	0
5	N48	1	3.855e-14
5	N41	1	4.825e-09
5	N40	1	9.199e-07
5	N39	1	1.118e-07
5	N37	1	8.319e-07
5	S25	1	0
5	S26	1	0
5	S27	1	0
5	N56	1	2.004e-14
5	N55	1	1.971e-11
5	N36	1	0.002466
5	S28	1	0
5	S4	1	0
5	S3	1	0
5	S2	1	0
5	S5	1	0
5	N61	1	1.863e-05
5	S1	1	0
5	N60	1	4.598e-06
5	N59	1	3.91e-05
5	N58	1	0.0007456
5	N57	1	0.009445
5	N35	1	0.0298
5	N11	1	0.3099
5	N10	1	0.9034
5	N2	1	0.9996
5	S62	1	0
5	N1	1	0.1534
6	S30	1	0.5995
6	S29	1	0.6077
6	N5	1	0.6365
6	S34	1	0.6939
6	S32	1	1
6	S33	1	0.9953
6	S31	1	1
6	N8	1	1
6	N7	1	1
6	N6	1	0.7468
6	N4	1	0.6815
6	S36	1	0.4671
6	S35	1	0.488
6	N9	1	0.5452
6	N3	1	0.5641
6	S37	1	0.1835
6	S61	1	0.0842
6	S51	1	0.08622
6	S53	1	0.0874
6	S52	1	0.08705
6	N17	1	0.08593
6	S48	1	0.08717
6	S49	1	0.08687
6	S50	1	0.08704
6	N20	1	0.08682
6	N19	1	0.08649
6	S54	1	0.08894
6	N18	1	0.08619
6	N16	1	0.08542
6	N15	1	0.085
6	S58	1	0.08557
6	S59	1	0.08581
6	S57	1	0.08603
6	S56	1	0.08606
6	N25	1	0.08603
6	S60	1	0.08641
6	N24	1	0.08586
6	N23	1	0.08536
6	N22	1	0.08517
6	S55	1	0.08523
6	N21	1	0.08449
6	N14	1	0.08416
6	S41	1	0.08785
6	S40	1	0.08859
6	S43	1	0.08811
6	N31	1	0.08787
6	N30	1	0.08785
6	S42	1	0.08785
6	N29	1	0.08777
6	S38	1	0.0884
6	S39	1	0.08851
6	N32	1	0.08796
6	N28	1	0.08625
6	S46	1	0.08966
6	S45	1	0.0897
6	N34	1	0.08932
6	S44	1	0.08826
6	N33	1	0.08612
6	N27	1	0.08549
6	S47	1	0.08726
6	N26	1	0.08518
6	N13	1	0.08332
6	N12	1	0.08328
6	S22	1	0
6	S21	1	0
6	N38	1	3.302e-09
6	S23	1	0
6	S24	1	0
6	S9	1	0
6	S8	1	0
6	N43	1	6.16e-17
6	S6	1	0
6	S11	1	0
6	S10	1	0
6	N47	1	2.747e-14
6	N46	1	4.914e-20
6	S12	1	0
6	N45	1	2.746e-14
6	S7	1	0
6	N44	1	2.742e-14
6	N42	1	5.186e-14
6	S14	1	0
6	S18	1	0
6	S20	1	0
6	N53	1	5.513e-14
6	S19	1	0
6	N52	1	9.381e-17
6	S16	1	0
6	S17	1	0
6	N54	1	2.758e-14
6	N51	1	8.304e-14
6	N50	1	2.512e-17
6	S15	1	0
6	N49	1	4.289e-17
6	S13	1	0
6	N48	1	3.33e-14
6	N41	1	4.168e-09
6	N40	1	7.905e-07
6	N39	1	4.753e-08
6	N37	1	2.596e-07
6	S25	1	0
6	S26	1	0
6	S27	1	0
6	N56	1	8.539e-15
6	N55	1	8.42e-12
6	N36	1	0.0005431
6	S28	1	0
6	S4	1	0
6	S3	1	0
6	S2	1	0
6	S5	1	0
6	N61	1	1.593e-05
6	S1	1	0
6	N60	1	3.542e-06
6	N59	1	2.057e-05
6	N58	1	0.0002105
6	N57	1	0.002047
6	N35	1	0.006373
6	N11	1	0.07243
6	N10	1	0.2116
6	N2	1	0.5641
6	S62	1	0
6	N1	1	0.1406
7	S30	1	0
7	S29	1	0
7	N5	1	3.071e-05
7	S34	1	0
7	S32	1	0
7	S33	1	0
7	S31	1	0
7	N8	1	5.28e-08
7	N7	1	3.814e-08
7	N6	1	1.461e-05
7	N4	1	1.32e-05
7	S36	1	0
7	S35	1	0
7	N9	1	0.0001291
7	N3	1	7.914e-05
7	S37	1	0
7	S61	1	1
7	S51	1	1
7	S53	1	1
7	S52	1	1
7	N17	1	1
7	S48	1	1
7	S49	1	1
7	S50	1	1
7	N20	1	1
7	N19	1	1
7	S54	1	1
7	N18	1	1
7	N16	1	1
7	N15	1	1
7	S58	1	1
7	S59	1	1
7	S57	1	1
7	S56	1	1
7	N25	1	1
7	S60	1	1
7	N24	1	1
7	N23	1	1
7	N22	1	1
7	S55	1	1
7	N21	1	1
7	N14	1	1
7	S41	1	1
7	S40	1	1
7	S43	1	1
7	N31	1	1
7	N30	1	1
7	S42	1	1
7	N29	1	1
7	S38	1	1
7	S39	1	1
7	N32	1	1
7	N28	1	1
7	S46	1	1
7	S45	1	1
7	N34	1	1
7	S44	1	1
7	N33	1	1
7	N27	1	1
7	S47	1	1
7	N26	1	1
7	N13	1	1
7	N12	1	1
7	S22	1	0
7	S21	1	0
7	N38	1	1.759e-09
7	S23	1	0
7	S24	1	0
7	S9	1	0
7	S8	1	0
7	N43	1	3.226e-17
7	S6	1	0
7	S11	1	0
7	S10	1	0
7	N47	1	1.478e-14
7	N46	1	2.548e-20
7	S12	1	0
7	N45	1	1.477e-14
7	S7	1	0
7	N44	1	1.475e-14
7	N42	1	2.788e-14
7	S14	1	0
7	S18	1	0
7	S20	1	0
7	N53	1	2.966e-14
7	S19	1	0
7	N52	1	4.906e-17
7	S16	1	0
7	S17	1	0
7	N54	1	1.483e-14
7	N51	1	4.467e-14
7	N50	1	1.351e-17
7	S15	1	0
7	N49	1	2.25e-17
7	S13	1	0
7	N48	1	1.789e-14
7	N41	1	2.241e-09
7	N40	1	4.25e-07
7	N39	1	1.829e-08
7	N37	1	7.313e-08
7	S25	1	0
7	S26	1	0
7	S27	1	0
7	N56	1	3.243e-15
7	N55	1	3.289e-12
7	N36	1	6.012e-05
7	S28	1	0
7	S4	1	0
7	S3	1	0
7	S2	1	0
7	S5	1	0
7	N61	1	8.555e-06
7	S1	1	0
7	N60	1	1.82e-06
7	N59	1	9.144e-06
7	N58	1	5.055e-05
7	N57	1	0.0002042
7	N35	1	0.0004982
7	N11	1	0.004987
7	N10	1	0.002174
7	N2	1	7.914e-05
7	S62	1	0
7	N1	1	0.08598
8	S30	1	0
8	S29	1	0
8	N5	1	2.609e-05
8	S34	1	0
8	S32	1	0
8	S33	1	0
8	S31	1	0
8	N8	1	4.51e-08
8	N7	1	3.251e-08
8	N6	1	1.178e-05
8	N4	1	8.716e-06
8	S36	1	0
8	S35	1	0
8	N9	1	9.538e-05
8	N3	1	3.119e-05
8	S37	1	0
8	S61	1	0.019
8	S51	1	0.02239
8	S53	1	0.0244
8	S52	1	0.02381
8	N17	1	0.0219
8	S48	1	0.024
8	S49	1	0.0235
8	S50	1	0.02379
8	N20	1	0.02341
8	N19	1	0.02286
8	S54	1	0.02706
8	N18	1	0.02234
8	N16	1	0.02104
8	N15	1	0.02035
8	S58	1	0.0213
8	S59	1	0.0217
8	S57	1	0.02207
8	S56	1	0.02212
8	N25	1	0.02207
8	S60	1	0.02271
8	N24	1	0.02178
8	N23	1	0.02095
8	N22	1	0.02062
8	S55	1	0.02072
8	N21	1	0.01948
8	N14	1	0.01893
8	S41	1	0.02518
8	S40	1	0.02645
8	S43	1	0.02562
8	N31	1	0.02521
8	N30	1	0.02518
8	S42	1	0.02517
8	N29	1	0.02503
8	S38	1	0.02612
8	S39	1	0.02632
8	N32	1	0.02536
8	N28	1	0.02245
8	S46	1	0.02831
8	S45	1	0.02838
8	N34	1	0.02772
8	S44	1	0.02587
8	N33	1	0.02223
8	N27	1	0.02117
8	S47	1	0.02417
8	N26	1	0.02065
8	N13	1	0.01754
8	N12	1	0.01748
8	S22	1	0
8	S21	1	0
8	N38	1	1.5e-09
8	S23	1	0
8	S24	1	0
8	S9	1	0
8	S8	1	0
8	N43	1	2.755e-17
8	S6	1	0
8	S11	1	0
8	S10	1	0
8	N47	1	1.262e-14
8	N46	1	2.177e-20
8	S12	1	0
8	N45	1	1.262e-14
8	S7	1	0
8	N44	1	1.26e-14
8	N42	1	2.382e-14
8	S14	1	0
8	S18	1	0
8	S20	1	0
8	N53	1	2.533e-14
8	S19	1	0
8	N52	1	4.19e-17
8	S16	1	0
8	S17	1	0
8	N54	1	1.267e-14
8	N51	1	3.815e-14
8	N50	1	1.154e-17
8	S15	1	0
8	N49	1	1.922e-17
8	S13	1	0
8	N48	1	1.528e-14
8	N41	1	1.914e-09
8	N40	1	3.629e-07
8	N39	1	1.461e-08
8	N37	1	5.299e-08
8	S25	1	0
8	S26	1	0
8	S27	1	0
8	N56	1	2.589e-15
8	N55	1	2.631e-12
8	N36	1	1.865e-05
8	S28	1	0
8	S4	1	0
8	S3	1	0
8	S2	1	0
8	S5	1	0
8	N61	1	7.304e-06
8	S1	1	0
8	N60	1	1.545e-06
8	N59	1	7.538e-06
8	N58	1	3.424e-05
8	N57	1	4.856e-05
8	N35	1	2.657e-05
8	N11	1	0.0001781
8	N10	1	0.0002277
8	N2	1	3.119e-05
8	S62	1	1
8	N1	1	0.2451
9	S30	1	1
9	S29	1	1
9	N5	1	0.9992
9	S34	1	0
9	S32	1	0
9	S33	1	0
9	S31	1	0
9	N8	1	1.734e-06
9	N7	1	2.324e-05
9	N6	1	0.252
9	N4	1	0.9223
9	S36	1	1
9	S35	1	0
9	N9	1	0.9305
9	N3	1	0.941
9	S37	1	0
9	S61	1	0.6846
9	S51	1	0.6364
9	S53	1	0.6087
9	S52	1	0.6167
9	N17	1	0.6432
9	S48	1	0.614
9	S49	1	0.621
9	S50	1	0.6169
9	N20	1	0.6222
9	N19	1	0.6299
9	S54	1	0.5727
9	N18	1	0.6371
9	N16	1	0.6554
9	N15	1	0.6653
9	S58	1	0.6517
9	S59	1	0.6461
9	S57	1	0.6409
9	S56	1	0.6401
9	N25	1	0.6409
9	S60	1	0.6319
9	N24	1	0.6449
9	N23	1	0.6567
9	N22	1	0.6613
9	S55	1	0.6599
9	N21	1	0.6776
9	N14	1	0.6855
9	S41	1	0.5979
9	S40	1	0.5809
9	S43	1	0.592
9	N31	1	0.5976
9	N30	1	0.5979
9	S42	1	0.598
9	N29	1	0.6
9	S38	1	0.5852
9	S39	1	0.5826
9	N32	1	0.5956
9	N28	1	0.6356
9	S46	1	0.5561
9	S45	1	0.5552
9	N34	1	0.5638
9	S44	1	0.5886
9	N33	1	0.6386
9	N27	1	0.6536
9	S47	1	0.6118
9	N26	1	0.6609
9	N13	1	0.7058
9	N12	1	0.7067
9	S22	1	1
9	S21	1	1
9	N38	1	1
9	S23	1	1
9	S24	1	1
9	S9	1	1
9	S8	1	1
9	N43	1	1
9	S6	1	1
9	S11	1	1
9	S10	1	1
9	N47	1	1
9	N46	1	1
9	S12	1	1
9	N45	1	1
9	S7	1	1
9	N44	1	1
9	N42	1	1
9	S14	1	1
9	S18	1	1
9	S20	1	1
9	N53	1	1
9	S19	1	1
9	N52	1	1
9	S16	1	1
9	S17	1	1
9	N54	1	1
9	N51	1	1
9	N50	1	1
9	S15	1	1
9	N49	1	1
9	S13	1	1
9	N48	1	1
9	N41	1	1
9	N40	1	1
9	N39	1	1
9	N37	1	1
9	S25	1	1
9	S26	1	1
9	S27	1	1
9	N56	1	1
9	N55	1	1
9	N36	1	0.9998
9	S28	1	1
9	S4	1	0
9	S3	1	0
9	S2	1	0
9	S5	1	1
9	N61	1	0.01243
9	S1	1	0
9	N60	1	0.006683
9	N59	1	0.008382
9	N58	1	0.07679
9	N57	1	0.9729
9	N35	1	0.9891
9	N11	1	0.9763
9	N10	1	0.952
9	N2	1	0.941
9	S62	1	0.1212
9	N1	1	0.1247
10	S30	1	0
10	S29	1	0
10	N5	1	5.068e-05
10	S34	1	0
10	S32	1	0
10	S33	1	0
10	S31	1	0
10	N8	1	8.786e-08
10	N7	1	6.341e-08
10	N6	1	2.308e-05
10	N4	1	1.74e-05
10	S36	1	0
10	S35	1	0
10	N9	1	0.0001865
10	N3	1	6.384e-05
10	S37	1	0
10	S61	1	0
10	S51	1	0
10	S53	1	0
10	S52	1	0
10	N17	1	4.084e-06
10	S48	1	0
10	S49	1	0
10	S50	1	0
10	N20	1	1.943e-08
10	N19	1	4.329e-07
10	S54	1	0
10	N18	1	3.265e-06
10	N16	1	9.363e-07
10	N15	1	1.881e-06
10	S58	1	0
10	S59	1	0
10	S57	1	0
10	S56	1	0
10	N25	1	2.029e-13
10	S60	1	0
10	N24	1	2.189e-07
10	N23	1	2.036e-07
10	N22	1	2.438e-07
10	S55	1	0
10	N21	1	7.257e-07
10	N14	1	9.949e-07
10	S41	1	0
10	S40	1	0
10	S43	1	0
10	N31	1	1.657e-08
10	N30	1	9.204e-14
10	S42	1	0
10	N29	1	6.142e-08
10	S38	1	0
10	S39	1	0
10	N32	1	2.469e-06
10	N28	1	9.759e-06
10	S46	1	0
10	S45	1	0
10	N34	1	2.619e-06
10	S44	1	0
10	N33	1	2.126e-05
10	N27	1	1.59e-06
10	S47	1	0
10	N26	1	5.48e-06
10	N13	1	1.84e-06
10	N12	1	2.643e-06
10	S22	1	0
10	S21	1	0
10	N38	1	2.927e-09
10	S23	1	0
10	S24	1	0
10	S9	1	0
10	S8	1	0
10	N43	1	5.492e-17
10	S6	1	0
10	S11	1	0
10	S10	1	0
10	N47	1	2.457e-14
10	N46	1	4.376e-20
10	S12	1	0
10	N45	1	2.457e-14
10	S7	1	0
10	N44	1	2.453e-14
10	N42	1	4.638e-14
10	S14	1	0
10	S18	1	0
10	S20	1	0
10	N53	1	4.932e-14
10	S19	1	0
10	N52	1	8.363e-17
10	S16	1	0
10	S17	1	0
10	N54	1	2.467e-14
10	N51	1	7.428e-14
10	N50	1	2.247e-17
10	S15	1	0
10	N49	1	3.825e-17
10	S13	1	0
10	N48	1	2.978e-14
10	N41	1	3.728e-09
10	N40	1	7.062e-07
10	N39	1	3.118e-08
10	N37	1	1.258e-07
10	S25	1	0
10	S26	1	0
10	S27	1	0
10	N56	1	5.604e-15
10	N55	1	5.537e-12
10	N36	1	0.0001111
10	S28	1	1
10	S4	1	0
10	S3	1	0
10	S2	1	0
10	S5	1	0
10	N61	1	1.446e-05
10	S1	1	0
10	N60	1	3.723e-06
10	N59	1	3.626e-05
10	N58	1	0.0008095
10	N57	1	0.01181
10	N35	1	0.0009268
10	N11	1	0.0005485
10	N10	1	0.0005424
10	N2	1	6.384e-05
10	S62	1	0
10	N1	1	0.09863
11	S30	1	0
11	S29	1	0
11	N5	1	7.06e-05
11	S34	1	0
11	S32	1	0
11	S33	1	0
11	S31	1	0
11	N8	1	1.224e-07
11	N7	1	8.842e-08
11	N6	1	3.268e-05
11	N4	1	2.611e-05
11	S36	1	0
11	S35	1	0
11	N9	1	0.0002695
11	N3	1	0.0001132
11	S37	1	0
11	S61	1	0
11	S51	1	1
11	S53	1	1
11	S52	1	1
11	N17	1	1
11	S48	1	1
11	S49	1	1
11	S50	1	1
11	N20	1	1
11	N19	1	1
11	S54	1	1
11	N18	1	1
11	N16	1	1
11	N15	1	0.998
11	S58	1	0
11	S59	1	0
11	S57	1	0
11	S56	1	0
11	N25	1	2.839e-13
11	S60	1	0
11	N24	1	3.244e-07
11	N23	1	2.839e-06
11	N22	1	6.029e-05
11	S55	1	0
11	N21	1	0.01313
11	N14	1	0.2662
11	S41	1	1
11	S40	1	1
