Pos	Node	Prob_Of_Indel
144	N17	2.313e-05
144	N18	5.872e-07
144	N19	3.64e-08
144	N2	0.000313
144	N20	3.04e-14
144	N21	0.9992
144	N22	1
144	N23	1
144	N24	1
144	N25	1
144	N26	1
144	N27	0.0006914
144	N28	3.933e-05
144	N29	7.91e-13
144	N3	0.0001544
144	N30	7.289e-15
144	N31	4.175e-08
144	N32	5.526e-09
144	N33	9.828e-08
144	N34	4.863e-10
144	N35	6.792e-15
144	N36	3.605e-15
144	N37	3.604e-15
144	N38	2.618e-21
144	N39	3.614e-15
144	N4	0.001671
144	N40	4.722e-18
144	N41	4.286e-15
144	N42	1.032e-17
144	N43	1.091e-14
144	N44	6.878e-18
144	N45	7.246e-15
144	N46	3.622e-15
144	N47	1.198e-18
144	N48	4.704e-10
144	N49	3.45e-05
144	N5	0.3735
144	N50	1.923e-06
144	N51	1.083e-06
144	N6	0.9999
144	N7	1
144	N8	1
144	N9	1
145	N1	0.06848
145	N10	1
145	N11	1
145	N12	1
145	N13	1
145	N14	0.9998
145	N15	0.9999
145	N16	1
145	N17	1
145	N18	1
145	N19	1
145	N2	0.0005136
145	N20	1
145	N21	0.9992
145	N22	1
145	N23	1
145	N24	1
145	N25	1
145	N26	1
145	N27	0.001698
145	N28	8.771e-05
145	N29	9.521e-13
145	N3	0.0002489
145	N30	7.289e-15
145	N31	5.195e-08
145	N32	5.645e-09
145	N33	9.828e-08
145	N34	4.863e-10
145	N35	6.792e-15
145	N36	3.605e-15
145	N37	3.604e-15
145	N38	2.618e-21
145	N39	3.614e-15
145	N4	0.004139
145	N40	4.722e-18
145	N41	4.286e-15
145	N42	1.032e-17
145	N43	1.091e-14
145	N44	6.878e-18
145	N45	7.246e-15
145	N46	3.622e-15
145	N47	1.198e-18
145	N48	4.704e-10
145	N49	6.512e-05
145	N5	0.947
145	N50	2.321e-06
145	N51	1.083e-06
145	N6	0.9999
145	N7	1
145	N8	1
145	N9	1
146	N1	0.06848
146	N10	1
146	N11	1
146	N12	1
146	N13	1
146	N14	0.9998
146	N15	0.9999
146	N16	1
146	N17	1
146	N18	1
146	N19	1
146	N2	0.0005136
146	N20	1
146	N21	0.9992
146	N22	1
146	N23	1
146	N24	1
146	N25	1
146	N26	1
146	N27	0.001698
146	N28	8.771e-05
146	N29	9.521e-13
146	N3	0.0002489
146	N30	7.289e-15
146	N31	5.195e-08
146	N32	5.645e-09
146	N33	9.828e-08
146	N34	4.863e-10
146	N35	6.792e-15
146	N36	3.605e-15
146	N37	3.604e-15
146	N38	2.618e-21
146	N39	3.614e-15
146	N4	0.004139
146	N40	4.722e-18
146	N41	4.286e-15
146	N42	1.032e-17
146	N43	1.091e-14
146	N44	6.878e-18
146	N45	7.246e-15
146	N46	3.622e-15
146	N47	1.198e-18
146	N48	4.704e-10
146	N49	6.512e-05
146	N5	0.947
146	N50	2.321e-06
146	N51	1.083e-06
146	N6	0.9999
146	N7	1
146	N8	1
146	N9	1
147	N1	0.06848
147	N10	1
147	N11	1
147	N12	1
147	N13	1
147	N14	0.9998
147	N15	0.9999
147	N16	1
147	N17	1
147	N18	1
147	N19	1
147	N2	0.0005136
147	N20	1
147	N21	0.9992
147	N22	1
147	N23	1
147	N24	1
147	N25	1
147	N26	1
147	N27	0.001698
147	N28	8.771e-05
147	N29	9.521e-13
147	N3	0.0002489
147	N30	7.289e-15
147	N31	5.195e-08
147	N32	5.645e-09
147	N33	9.828e-08
147	N34	4.863e-10
147	N35	6.792e-15
147	N36	3.605e-15
147	N37	3.604e-15
147	N38	2.618e-21
147	N39	3.614e-15
147	N4	0.004139
147	N40	4.722e-18
147	N41	4.286e-15
147	N42	1.032e-17
147	N43	1.091e-14
147	N44	6.878e-18
147	N45	7.246e-15
147	N46	3.622e-15
147	N47	1.198e-18
147	N48	4.704e-10
147	N49	6.512e-05
147	N5	0.947
147	N50	2.321e-06
147	N51	1.083e-06
147	N6	0.9999
147	N7	1
147	N8	1
147	N9	1
148	N1	0.06848
148	N10	1
148	N11	1
148	N12	1
148	N13	1
148	N14	0.9998
148	N15	0.9999
148	N16	1
148	N17	1
148	N18	1
148	N19	1
148	N2	0.0005136
148	N20	1
148	N21	0.9992
148	N22	1
148	N23	1
148	N24	1
148	N25	1
148	N26	1
148	N27	0.001698
148	N28	8.771e-05
148	N29	9.521e-13
148	N3	0.0002489
148	N30	7.289e-15
148	N31	5.195e-08
148	N32	5.645e-09
148	N33	9.828e-08
148	N34	4.863e-10
148	N35	6.792e-15
148	N36	3.605e-15
148	N37	3.604e-15
148	N38	2.618e-21
148	N39	3.614e-15
148	N4	0.004139
148	N40	4.722e-18
148	N41	4.286e-15
148	N42	1.032e-17
148	N43	1.091e-14
148	N44	6.878e-18
148	N45	7.246e-15
148	N46	3.622e-15
148	N47	1.198e-18
148	N48	4.704e-10
148	N49	6.512e-05
148	N5	0.947
148	N50	2.321e-06
148	N51	1.083e-06
148	N6	0.9999
148	N7	1
148	N8	1
148	N9	1
149	N1	0.06848
149	N10	1
149	N11	1
149	N12	1
149	N13	1
149	N14	0.9998
149	N15	0.9999
149	N16	1
149	N17	1
149	N18	1
149	N19	1
149	N2	0.0005136
149	N20	1
149	N21	0.9992
149	N22	1
149	N23	1
149	N24	1
149	N25	1
149	N26	1
149	N27	0.001698
149	N28	8.771e-05
149	N29	9.521e-13
149	N3	0.0002489
149	N30	7.289e-15
149	N31	5.195e-08
149	N32	5.645e-09
149	N33	9.828e-08
149	N34	4.863e-10
149	N35	6.792e-15
149	N36	3.605e-15
149	N37	3.604e-15
149	N38	2.618e-21
149	N39	3.614e-15
149	N4	0.004139
149	N40	4.722e-18
149	N41	4.286e-15
149	N42	1.032e-17
149	N43	1.091e-14
149	N44	6.878e-18
149	N45	7.246e-15
149	N46	3.622e-15
149	N47	1.198e-18
149	N48	4.704e-10
149	N49	6.512e-05
149	N5	0.947
149	N50	2.321e-06
149	N51	1.083e-06
149	N6	0.9999
149	N7	1
149	N8	1
149	N9	1
150	N1	0.06848
150	N10	1
150	N11	1
150	N12	1
150	N13	1
150	N14	0.9998
150	N15	0.9999
150	N16	1
150	N17	1
150	N18	1
150	N19	1
150	N2	0.0005136
150	N20	1
150	N21	0.9992
150	N22	1
150	N23	1
150	N24	1
150	N25	1
150	N26	1
150	N27	0.001698
150	N28	8.771e-05
150	N29	9.521e-13
150	N3	0.0002489
150	N30	7.289e-15
150	N31	5.195e-08
150	N32	5.645e-09
150	N33	9.828e-08
150	N34	4.863e-10
150	N35	6.792e-15
150	N36	3.605e-15
150	N37	3.604e-15
150	N38	2.618e-21
150	N39	3.614e-15
150	N4	0.004139
150	N40	4.722e-18
150	N41	4.286e-15
150	N42	1.032e-17
150	N43	1.091e-14
150	N44	6.878e-18
150	N45	7.246e-15
150	N46	3.622e-15
150	N47	1.198e-18
150	N48	4.704e-10
150	N49	6.512e-05
150	N5	0.947
150	N50	2.321e-06
150	N51	1.083e-06
150	N6	0.9999
150	N7	1
150	N8	1
150	N9	1
151	N1	0.06848
151	N10	1
151	N11	1
151	N12	1
151	N13	1
151	N14	0.9998
151	N15	0.9999
151	N16	1
151	N17	1
151	N18	1
151	N19	1
151	N2	0.0005136
151	N20	1
151	N21	0.9992
151	N22	1
151	N23	1
151	N24	1
151	N25	1
151	N26	1
151	N27	0.001698
151	N28	8.771e-05
151	N29	9.521e-13
151	N3	0.0002489
151	N30	7.289e-15
151	N31	5.195e-08
151	N32	5.645e-09
151	N33	9.828e-08
151	N34	4.863e-10
151	N35	6.792e-15
151	N36	3.605e-15
151	N37	3.604e-15
151	N38	2.618e-21
151	N39	3.614e-15
151	N4	0.004139
151	N40	4.722e-18
151	N41	4.286e-15
151	N42	1.032e-17
151	N43	1.091e-14
151	N44	6.878e-18
151	N45	7.246e-15
151	N46	3.622e-15
151	N47	1.198e-18
151	N48	4.704e-10
151	N49	6.512e-05
151	N5	0.947
151	N50	2.321e-06
151	N51	1.083e-06
151	N6	0.9999
151	N7	1
151	N8	1
151	N9	1
152	N1	0.06848
152	N10	1
152	N11	1
152	N12	1
152	N13	1
152	N14	0.9998
152	N15	0.9999
152	N16	1
152	N17	1
152	N18	1
152	N19	1
152	N2	0.0005136
152	N20	1
152	N21	0.9992
152	N22	1
152	N23	1
152	N24	1
152	N25	1
152	N26	1
152	N27	0.001698
152	N28	8.771e-05
152	N29	9.521e-13
152	N3	0.0002489
152	N30	7.289e-15
152	N31	5.195e-08
152	N32	5.645e-09
152	N33	9.828e-08
152	N34	4.863e-10
152	N35	6.792e-15
152	N36	3.605e-15
152	N37	3.604e-15
152	N38	2.618e-21
152	N39	3.614e-15
152	N4	0.004139
152	N40	4.722e-18
152	N41	4.286e-15
152	N42	1.032e-17
152	N43	1.091e-14
152	N44	6.878e-18
152	N45	7.246e-15
152	N46	3.622e-15
152	N47	1.198e-18
152	N48	4.704e-10
152	N49	6.512e-05
152	N5	0.947
152	N50	2.321e-06
152	N51	1.083e-06
152	N6	0.9999
152	N7	1
152	N8	1
152	N9	1
153	N1	0.1142
153	N10	1
153	N11	1
153	N12	1
153	N13	1
153	N14	0.9998
153	N15	0.9999
153	N16	1
153	N17	1
153	N18	1
153	N19	1
153	N2	0.01893
153	N20	1
153	N21	0.9992
153	N22	1
153	N23	1
153	N24	1
153	N25	1
153	N26	1
153	N27	0.2311
153	N28	0.9965
153	N29	1
153	N3	0.008991
153	N30	1
153	N31	1
153	N32	1
153	N33	1
153	N34	1
153	N35	1
153	N36	1
153	N37	1
153	N38	1
153	N39	1
153	N4	0.2258
153	N40	1
153	N41	1
153	N42	1
153	N43	1
153	N44	1
153	N45	1
153	N46	1
153	N47	1
153	N48	1
153	N49	0.007122
153	N5	0.947
153	N50	0.0001029
153	N51	6.404e-06
153	N6	0.9999
153	N7	1
153	N8	1
153	N9	1
154	N1	0.1142
154	N10	1
154	N11	1
154	N12	1
154	N13	1
154	N14	0.9998
154	N15	0.9999
154	N16	1
154	N17	1
154	N18	1
154	N19	1
154	N2	0.1121
154	N20	1
154	N21	0.9992
154	N22	1
154	N23	1
154	N24	1
154	N25	1
154	N26	1
154	N27	0.001707
154	N28	8.826e-05
154	N29	9.591e-13
154	N3	0.1179
154	N30	7.289e-15
154	N31	5.234e-08
154	N32	5.69e-09
154	N33	9.828e-08
154	N34	4.863e-10
154	N35	6.792e-15
154	N36	3.605e-15
154	N37	3.604e-15
154	N38	2.618e-21
154	N39	3.614e-15
154	N4	0.004159
154	N40	4.722e-18
154	N41	4.286e-15
154	N42	1.032e-17
154	N43	1.091e-14
154	N44	6.878e-18
154	N45	7.246e-15
154	N46	3.622e-15
154	N47	1.198e-18
154	N48	4.704e-10
154	N49	6.553e-05
154	N5	0.947
154	N50	2.338e-06
154	N51	1.086e-06
154	N6	0.9999
154	N7	1
154	N8	1
154	N9	1
155	N1	0.06848
155	N10	1
155	N11	1
155	N12	1
155	N13	1
155	N14	0.9998
155	N15	0.9999
155	N16	1
155	N17	1
155	N18	1
155	N19	1
155	N2	0.0005136
155	N20	1
155	N21	0.9992
155	N22	1
155	N23	1
155	N24	1
155	N25	1
155	N26	1
155	N27	0.001698
155	N28	8.771e-05
155	N29	9.521e-13
155	N3	0.0002489
155	N30	7.289e-15
155	N31	5.195e-08
155	N32	5.645e-09
155	N33	9.828e-08
155	N34	4.863e-10
155	N35	6.792e-15
155	N36	3.605e-15
155	N37	3.604e-15
155	N38	2.618e-21
155	N39	3.614e-15
155	N4	0.004139
155	N40	4.722e-18
155	N41	4.286e-15
155	N42	1.032e-17
155	N43	1.091e-14
155	N44	6.878e-18
155	N45	7.246e-15
155	N46	3.622e-15
155	N47	1.198e-18
155	N48	4.704e-10
155	N49	6.512e-05
155	N5	0.947
155	N50	2.321e-06
155	N51	1.083e-06
155	N6	0.9999
155	N7	1
155	N8	1
155	N9	1
156	N1	0.06848
156	N10	1
156	N11	1
156	N12	1
156	N13	1
156	N14	0.9998
156	N15	0.9999
156	N16	1
156	N17	1
156	N18	1
156	N19	1
156	N2	0.0005136
156	N20	1
156	N21	0.9992
156	N22	1
156	N23	1
156	N24	1
156	N25	1
156	N26	1
156	N27	0.001698
156	N28	8.771e-05
156	N29	9.521e-13
156	N3	0.0002489
156	N30	7.289e-15
156	N31	5.195e-08
156	N32	5.645e-09
156	N33	9.828e-08
156	N34	4.863e-10
156	N35	6.792e-15
156	N36	3.605e-15
156	N37	3.604e-15
156	N38	2.618e-21
156	N39	3.614e-15
156	N4	0.004139
156	N40	4.722e-18
156	N41	4.286e-15
156	N42	1.032e-17
156	N43	1.091e-14
156	N44	6.878e-18
156	N45	7.246e-15
156	N46	3.622e-15
156	N47	1.198e-18
156	N48	4.704e-10
156	N49	6.512e-05
156	N5	0.947
156	N50	2.321e-06
156	N51	1.083e-06
156	N6	0.9999
156	N7	1
156	N8	1
156	N9	1
157	N1	0.06848
157	N10	1
157	N11	1
157	N12	1
157	N13	1
157	N14	0.9998
157	N15	0.9999
157	N16	1
157	N17	1
157	N18	1
157	N19	1
157	N2	0.0005136
157	N20	1
157	N21	0.9992
157	N22	1
157	N23	1
157	N24	1
157	N25	1
157	N26	1
157	N27	0.001698
157	N28	8.771e-05
157	N29	9.521e-13
157	N3	0.0002489
157	N30	7.289e-15
157	N31	5.195e-08
157	N32	5.645e-09
157	N33	9.828e-08
157	N34	4.863e-10
157	N35	6.792e-15
157	N36	3.605e-15
157	N37	3.604e-15
157	N38	2.618e-21
157	N39	3.614e-15
157	N4	0.004139
157	N40	4.722e-18
157	N41	4.286e-15
157	N42	1.032e-17
157	N43	1.091e-14
157	N44	6.878e-18
157	N45	7.246e-15
157	N46	3.622e-15
157	N47	1.198e-18
157	N48	4.704e-10
157	N49	6.512e-05
157	N5	0.947
157	N50	2.321e-06
157	N51	1.083e-06
157	N6	0.9999
157	N7	1
157	N8	1
157	N9	1
