POS	Node	State	Prob
3	N20	1	0.02599
3	N19	1	0.02538
3	N18	1	0.02514
3	S44	1	0.02515
3	N17	1	0.0243
3	S40	1	0.02635
3	S37	1	0.02738
3	S43	1	0.03044
3	S39	1	0.02738
3	S38	1	0.02717
3	N26	1	0.02711
3	N25	1	0.02684
3	N24	1	0.02663
3	S42	1	0.02778
3	S41	1	0.02737
3	N27	1	0.02598
3	N23	1	0.02541
3	N22	1	0.02487
3	N16	1	0.02388
3	N15	1	0.02286
3	N6	1	0.0222
3	S21	1	0
3	S7	1	0
3	S6	1	0
3	N34	1	6.699e-18
3	S8	1	0
3	S10	1	0
3	N38	1	4.763e-15
3	S4	1	0
3	N37	1	3.859e-21
3	S9	1	0
3	N36	1	4.773e-15
3	S5	1	0
3	N35	1	4.764e-15
3	N33	1	9.012e-15
3	S12	1	0
3	S13	1	0
3	N41	1	1.572e-18
3	S17	1	0
3	S16	1	0
3	S18	1	0
3	N44	1	9.543e-15
3	N43	1	9.756e-18
3	S14	1	0
3	S15	1	0
3	N45	1	4.77e-15
3	N42	1	1.438e-14
3	N40	1	1.438e-17
3	S11	1	0
3	N39	1	5.63e-15
3	N32	1	6.451e-10
3	S22	1	0
3	N31	1	1.296e-07
3	S20	1	0
3	S19	1	0
3	N46	1	6.199e-10
3	N30	1	9.956e-09
3	N29	1	1.524e-07
3	S23	1	0
3	S25	1	0
3	S24	1	0
3	N48	1	5.557e-15
3	N47	1	4.15e-09
3	N28	1	0.0004552
3	N5	1	0.007921
3	S3	1	0
3	S1	1	0
3	S2	1	0
3	N50	1	1.546e-05
3	N49	1	0.0004293
3	N4	1	0.0101
3	N3	1	0.6321
3	N2	1	0.7373
3	S51	1	0
3	N1	1	0.09595
4	S27	1	0
4	S26	1	0
4	S29	1	1
4	S28	1	1
4	N10	1	1
4	S32	1	1
4	S30	1	1
4	S33	1	1
4	N13	1	1
4	S31	1	1
4	N12	1	1
4	N11	1	1
4	N9	1	1
4	S35	1	1
4	N8	1	1
4	S34	1	1
4	S36	1	1
4	N14	1	1
4	N7	1	1
4	S50	1	1
4	S47	1	1
4	S48	1	1
4	S49	1	1
4	S45	1	1
4	S46	1	1
4	N21	1	1
4	N20	1	1
4	N19	1	1
4	N18	1	1
4	S44	1	1
4	N17	1	1
4	S40	1	1
4	S37	1	1
4	S43	1	1
4	S39	1	1
4	S38	1	1
4	N26	1	1
4	N25	1	1
4	N24	1	1
4	S42	1	1
4	S41	1	1
4	N27	1	1
4	N23	1	1
4	N22	1	1
4	N16	1	1
4	N15	1	1
4	N6	1	0.9998
4	S21	1	0
4	S7	1	0
4	S6	1	0
4	N34	1	6.527e-18
4	S8	1	0
4	S10	1	0
4	N38	1	4.665e-15
4	S4	1	0
4	N37	1	3.748e-21
4	S9	1	0
4	N36	1	4.674e-15
4	S5	1	0
4	N35	1	4.665e-15
4	N33	1	8.825e-15
4	S12	1	0
4	S13	1	0
4	N41	1	1.539e-18
4	S17	1	0
4	S16	1	0
4	S18	1	0
4	N44	1	9.345e-15
4	N43	1	9.502e-18
4	S14	1	0
4	S15	1	0
4	N45	1	4.671e-15
4	N42	1	1.408e-14
4	N40	1	1.401e-17
4	S11	1	0
4	N39	1	5.512e-15
4	N32	1	6.317e-10
4	S22	1	0
4	N31	1	1.268e-07
4	S20	1	0
4	S19	1	0
4	N46	1	6.069e-10
4	N30	1	8.091e-09
4	N29	1	8.798e-08
4	S23	1	0
4	S25	1	0
4	S24	1	0
4	N48	1	5.14e-15
4	N47	1	2.43e-09
4	N28	1	0.0001905
4	N5	1	0.003259
4	S3	1	0
4	S1	1	0
4	S2	1	0
4	N50	1	5.797e-06
4	N49	1	8.476e-05
4	N4	1	0.0017
4	N3	1	0.0001812
4	N2	1	0.0002642
4	S51	1	0
4	N1	1	0.07075
5	S27	1	0
5	S26	1	0
5	S29	1	1
5	S28	1	1
5	N10	1	1
5	S32	1	1
5	S30	1	1
5	S33	1	1
5	N13	1	1
5	S31	1	1
5	N12	1	1
5	N11	1	1
5	N9	1	1
5	S35	1	1
5	N8	1	1
5	S34	1	1
5	S36	1	1
5	N14	1	1
5	N7	1	0.9999
5	S50	1	0
5	S47	1	0
5	S48	1	0
5	S49	1	0
5	S45	1	0
5	S46	1	0
5	N21	1	4.046e-14
5	N20	1	4.836e-08
5	N19	1	7.816e-07
5	N18	1	2.941e-05
5	S44	1	0
5	N17	1	0.01086
5	S40	1	1
5	S37	1	1
5	S43	1	1
5	S39	1	1
5	S38	1	1
5	N26	1	1
5	N25	1	1
5	N24	1	1
5	S42	1	1
5	S41	1	1
5	N27	1	1
5	N23	1	1
5	N22	1	0.9992
5	N16	1	0.3584
5	N15	1	0.3548
5	N6	1	0.3975
5	S21	1	0
5	S7	1	0
5	S6	1	0
5	N34	1	6.881e-18
5	S8	1	0
5	S10	1	0
5	N38	1	4.868e-15
5	S4	1	0
5	N37	1	3.977e-21
5	S9	1	0
5	N36	1	4.878e-15
5	S5	1	0
5	N35	1	4.868e-15
5	N33	1	9.211e-15
5	S12	1	0
5	S13	1	0
5	N41	1	1.606e-18
5	S17	1	0
5	S16	1	0
5	S18	1	0
5	N44	1	9.753e-15
5	N43	1	1.003e-17
5	S14	1	0
5	S15	1	0
5	N45	1	4.875e-15
5	N42	1	1.469e-14
5	N40	1	1.476e-17
5	S11	1	0
5	N39	1	5.754e-15
5	N32	1	6.593e-10
5	S22	1	0
5	N31	1	1.323e-07
5	S20	1	0
5	S19	1	0
5	N46	1	6.332e-10
5	N30	1	7.743e-09
5	N29	1	6.464e-08
5	S23	1	0
5	S25	1	0
5	S24	1	0
5	N48	1	5.237e-15
5	N47	1	1.809e-09
5	N28	1	8.35e-05
5	N5	1	0.001339
5	S3	1	0
5	S1	1	0
5	S2	1	0
5	N50	1	4.862e-06
5	N49	1	4.527e-05
5	N4	1	0.0007108
5	N3	1	0.0001451
5	N2	1	0.000243
5	S51	1	0
5	N1	1	0.071
6	S27	1	0
6	S26	1	0
6	S29	1	0.8511
6	S28	1	0.8514
6	N10	1	0.8615
6	S32	1	0.8631
6	S30	1	0.8481
6	S33	1	0.858
6	N13	1	0.8628
6	S31	1	0.8631
6	N12	1	0.8631
6	N11	1	0.8648
6	N9	1	0.8963
6	S35	1	0.8671
6	N8	1	0.9102
6	S34	1	0.8613
6	S36	1	0.8295
6	N14	1	0.9047
6	N7	1	0.9159
6	S50	1	1
6	S47	1	1
6	S48	1	1
6	S49	1	1
6	S45	1	1
6	S46	1	1
6	N21	1	1
6	N20	1	1
6	N19	1	1
6	N18	1	1
6	S44	1	1
6	N17	1	1
6	S40	1	0.9561
6	S37	1	0.9378
6	S43	1	0.8837
6	S39	1	0.9378
6	S38	1	0.9415
6	N26	1	0.9426
6	N25	1	0.9475
6	N24	1	0.9512
6	S42	1	0.9308
6	S41	1	0.938
6	N27	1	0.9627
6	N23	1	0.9727
6	N22	1	0.9823
6	N16	1	0.9999
6	N15	1	0.9998
6	N6	1	0.9448
6	S21	1	0
6	S7	1	0
6	S6	1	0
6	N34	1	6.666e-18
6	S8	1	0
6	S10	1	0
6	N38	1	4.745e-15
6	S4	1	0
6	N37	1	3.838e-21
6	S9	1	0
6	N36	1	4.754e-15
6	S5	1	0
6	N35	1	4.745e-15
6	N33	1	8.977e-15
6	S12	1	0
6	S13	1	0
6	N41	1	1.566e-18
6	S17	1	0
6	S16	1	0
6	S18	1	0
6	N44	1	9.506e-15
6	N43	1	9.709e-18
6	S14	1	0
6	S15	1	0
6	N45	1	4.751e-15
6	N42	1	1.432e-14
6	N40	1	1.431e-17
6	S11	1	0
6	N39	1	5.608e-15
6	N32	1	6.425e-10
6	S22	1	0
6	N31	1	1.29e-07
6	S20	1	0
6	S19	1	0
6	N46	1	6.173e-10
6	N30	1	8.18e-09
6	N29	1	8.712e-08
6	S23	1	0
6	S25	1	0
6	S24	1	0
6	N48	1	5.22e-15
6	N47	1	2.407e-09
6	N28	1	0.0001828
6	N5	1	0.003105
6	S3	1	0
6	S1	1	0
6	S2	1	0
6	N50	1	5.797e-06
6	N49	1	8.225e-05
6	N4	1	0.001625
6	N3	1	0.0001802
6	N2	1	0.000265
6	S51	1	0
6	N1	1	0.07085
7	S27	1	0
7	S26	1	0
7	S29	1	0.2833
7	S28	1	0.2834
7	N10	1	0.2861
7	S32	1	0.2865
7	S30	1	0.2825
7	S33	1	0.2851
7	N13	1	0.2864
7	S31	1	0.2865
7	N12	1	0.2865
7	N11	1	0.2869
7	N9	1	0.2954
7	S35	1	0.2876
7	N8	1	0.2991
7	S34	1	0.286
7	S36	1	0.2775
7	N14	1	0.2976
7	N7	1	0.3006
7	S50	1	0.3009
7	S47	1	0.2935
7	S48	1	0.2924
7	S49	1	0.289
7	S45	1	0.291
7	S46	1	0.2911
7	N21	1	0.2911
7	N20	1	0.292
7	N19	1	0.2946
7	N18	1	0.2957
7	S44	1	0.2956
7	N17	1	0.2993
7	S40	1	0.2904
7	S37	1	0.286
7	S43	1	0.2727
7	S39	1	0.2859
7	S38	1	0.2868
7	N26	1	0.2871
7	N25	1	0.2883
7	N24	1	0.2892
7	S42	1	0.2842
7	S41	1	0.286
7	N27	1	0.292
7	N23	1	0.2945
7	N22	1	0.2968
7	N16	1	0.3011
7	N15	1	0.3055
7	N6	1	0.3084
7	S21	1	1
7	S7	1	1
7	S6	1	1
7	N34	1	1
7	S8	1	1
7	S10	1	1
7	N38	1	1
7	S4	1	1
7	N37	1	1
7	S9	1	1
7	N36	1	1
7	S5	1	1
7	N35	1	1
7	N33	1	1
7	S12	1	1
7	S13	1	1
7	N41	1	1
7	S17	1	1
7	S16	1	1
7	S18	1	1
7	N44	1	1
7	N43	1	1
7	S14	1	1
7	S15	1	1
7	N45	1	1
7	N42	1	1
7	N40	1	1
7	S11	1	1
7	N39	1	1
7	N32	1	1
7	S22	1	1
7	N31	1	1
7	S20	1	1
7	S19	1	1
7	N46	1	1
7	N30	1	1
7	N29	1	1
7	S23	1	1
7	S25	1	1
7	S24	1	1
7	N48	1	1
7	N47	1	1
7	N28	1	0.9965
7	N5	1	0.3702
7	S3	1	0
7	S1	1	0
7	S2	1	0
7	N50	1	0.0002229
7	N49	1	0.007877
7	N4	1	0.1919
7	N3	1	0.008073
7	N2	1	0.005756
7	S51	1	0.07603
7	N1	1	0.07365
8	S27	1	0
8	S26	1	0
8	S29	1	0.02232
8	S28	1	0.0223
8	N10	1	0.02161
8	S32	1	0.0215
8	S30	1	0.02253
8	S33	1	0.02185
8	N13	1	0.02152
8	S31	1	0.0215
8	N12	1	0.0215
8	N11	1	0.02138
8	N9	1	0.01921
8	S35	1	0.02122
8	N8	1	0.01826
8	S34	1	0.02162
8	S36	1	0.02381
8	N14	1	0.01864
8	N7	1	0.01787
8	S50	1	0.01781
8	S47	1	0.0197
8	S48	1	0.01999
8	S49	1	0.02086
8	S45	1	0.02035
8	S46	1	0.02031
8	N21	1	0.02031
8	N20	1	0.02009
8	N19	1	0.01941
8	N18	1	0.01915
8	S44	1	0.01916
8	N17	1	0.01821
8	S40	1	0.02049
8	S37	1	0.02163
8	S43	1	0.02502
8	S39	1	0.02163
8	S38	1	0.0214
8	N26	1	0.02134
8	N25	1	0.02103
8	N24	1	0.0208
8	S42	1	0.02208
8	S41	1	0.02163
8	N27	1	0.02008
8	N23	1	0.01945
8	N22	1	0.01885
8	N16	1	0.01774
8	N15	1	0.01661
8	N6	1	0.01588
8	S21	1	0
8	S7	1	0
8	S6	1	0
8	N34	1	6.5e-18
8	S8	1	0
8	S10	1	0
8	N38	1	4.649e-15
8	S4	1	0
8	N37	1	3.731e-21
8	S9	1	0
8	N36	1	4.658e-15
8	S5	1	0
8	N35	1	4.649e-15
8	N33	1	8.795e-15
8	S12	1	0
8	S13	1	0
8	N41	1	1.534e-18
8	S17	1	0
8	S16	1	0
8	S18	1	0
8	N44	1	9.314e-15
8	N43	1	9.462e-18
8	S14	1	0
8	S15	1	0
8	N45	1	4.655e-15
8	N42	1	1.403e-14
8	N40	1	1.396e-17
8	S11	1	0
8	N39	1	5.494e-15
8	N32	1	6.295e-10
8	S22	1	0
8	N31	1	1.263e-07
8	S20	1	0
8	S19	1	0
8	N46	1	6.047e-10
8	N30	1	6.91e-09
8	N29	1	4.472e-08
8	S23	1	0
8	S25	1	0
8	S24	1	0
8	N48	1	4.913e-15
8	N47	1	1.274e-09
8	N28	1	9.92e-06
8	N5	1	6.505e-05
8	S3	1	0
8	S1	1	0
8	S2	1	0
8	N50	1	3.887e-06
8	N49	1	1.67e-05
8	N4	1	4.339e-05
8	N3	1	0.0001134
8	N2	1	0.0002197
8	S51	1	1
8	N1	1	0.1056
9	S27	1	0
9	S26	1	1
9	S29	1	0.0236
9	S28	1	0.02358
9	N10	1	0.02289
9	S32	1	0.02279
9	S30	1	0.0238
9	S33	1	0.02313
9	N13	1	0.0228
9	S31	1	0.02278
9	N12	1	0.02278
9	N11	1	0.02267
9	N9	1	0.02053
9	S35	1	0.02251
9	N8	1	0.01959
9	S34	1	0.02291
9	S36	1	0.02506
9	N14	1	0.01997
9	N7	1	0.01921
9	S50	1	0.01915
9	S47	1	0.02102
9	S48	1	0.0213
9	S49	1	0.02215
9	S45	1	0.02166
9	S46	1	0.02162
9	N21	1	0.02162
9	N20	1	0.0214
9	N19	1	0.02073
9	N18	1	0.02047
9	S44	1	0.02048
9	N17	1	0.01954
9	S40	1	0.02179
9	S37	1	0.02292
9	S43	1	0.02626
9	S39	1	0.02292
9	S38	1	0.02269
9	N26	1	0.02263
9	N25	1	0.02232
9	N24	1	0.0221
9	S42	1	0.02336
9	S41	1	0.02291
9	N27	1	0.02138
9	N23	1	0.02077
9	N22	1	0.02017
9	N16	1	0.01908
9	N15	1	0.01797
9	N6	1	0.01725
9	S21	1	0
9	S7	1	0
9	S6	1	0
9	N34	1	6.734e-18
9	S8	1	0
9	S10	1	0
9	N38	1	4.783e-15
9	S4	1	0
9	N37	1	3.882e-21
9	S9	1	0
9	N36	1	4.793e-15
9	S5	1	0
9	N35	1	4.784e-15
9	N33	1	9.05e-15
9	S12	1	0
9	S13	1	0
9	N41	1	1.578e-18
9	S17	1	0
9	S16	1	0
9	S18	1	0
9	N44	1	9.583e-15
9	N43	1	9.808e-18
9	S14	1	0
9	S15	1	0
9	N45	1	4.79e-15
9	N42	1	1.444e-14
9	N40	1	1.445e-17
9	S11	1	0
9	N39	1	5.654e-15
9	N32	1	6.478e-10
9	S22	1	0
9	N31	1	1.3e-07
9	S20	1	0
9	S19	1	0
9	N46	1	6.222e-10
9	N30	1	7.706e-09
9	N29	1	6.751e-08
9	S23	1	0
9	S25	1	0
9	S24	1	0
9	N48	1	5.163e-15
9	N47	1	1.884e-09
9	N28	1	9.92e-05
9	N5	1	0.001626
9	S3	1	0
9	S1	1	0
9	S2	1	0
9	N50	1	6.315e-06
9	N49	1	9.961e-05
9	N4	1	0.002041
9	N3	1	0.1246
9	N2	1	0.0868
9	S51	1	0.07614
9	N1	1	0.07643
