POS	Node	State	Prob
2	N8	1	3.312e-06
2	S36	1	0
2	S30	1	0
2	S29	1	0
2	N11	1	3.754e-07
2	S32	1	0
2	S31	1	0
2	S34	1	0
2	N14	1	2.455e-09
2	N13	1	1.14e-14
2	S33	1	0
2	N12	1	9.406e-09
2	N10	1	1.439e-06
2	N9	1	3.622e-07
2	N7	1	2.489e-07
2	S51	1	0
2	S45	1	0
2	S49	1	0
2	S50	1	0
2	S46	1	0
2	S47	1	0
2	N21	1	2.974e-14
2	N20	1	3.362e-08
2	N19	1	3.032e-08
2	S48	1	0
2	N18	1	3.897e-08
2	N17	1	1.16e-07
2	S43	1	0
2	S42	1	0
2	N24	1	5.781e-07
2	S38	1	0
2	S44	1	0
2	S39	1	0
2	S40	1	0
2	N27	1	2.106e-09
2	N26	1	9.542e-08
2	N25	1	8.516e-08
2	N23	1	1.63e-07
2	S41	1	0
2	N22	1	3.104e-07
2	N16	1	1.599e-07
2	N15	1	3.669e-07
2	N6	1	4.765e-06
2	S22	1	0
2	S6	1	0
2	S5	1	0
2	S9	1	0
2	S10	1	0
2	N37	1	3.537e-15
2	N36	1	2.548e-21
2	S11	1	0
2	N35	1	3.539e-15
2	N34	1	3.534e-15
2	S7	1	0
2	S8	1	0
2	N38	1	4.605e-18
2	N33	1	6.651e-15
2	S17	1	0
2	S19	1	0
2	N44	1	7.105e-15
2	S18	1	0
2	N43	1	6.711e-18
2	S15	1	0
2	S16	1	0
2	N45	1	3.551e-15
2	N42	1	1.07e-14
2	S13	1	0
2	N41	1	3.516e-18
2	S14	1	0
2	N40	1	3.364e-18
2	S12	1	0
2	N39	1	4.206e-15
2	N32	1	4.771e-10
2	S23	1	0
2	N31	1	9.644e-08
2	S20	1	0
2	S21	1	0
2	N46	1	4.607e-10
2	N30	1	5.198e-09
2	N29	1	3.552e-08
2	S24	1	0
2	S25	1	0
2	S26	1	0
2	N48	1	7.141e-15
2	N47	1	6.993e-13
2	N28	1	1.85e-05
2	N5	1	0.0002587
2	S4	1	0
2	S2	1	0
2	S3	1	0
2	S1	1	0
2	N51	1	1.067e-06
2	N50	1	1.898e-06
2	N49	1	3.407e-05
2	N4	1	0.0006528
2	N2	1	0.09745
2	S52	1	0
2	N1	1	0.07261
3	S27	1	0.5822
3	S28	1	1
3	N3	1	0.6346
3	S35	1	0.02546
3	S37	1	0.02728
3	N8	1	0.02294
3	S36	1	0.02513
3	S30	1	0.02605
3	S29	1	0.02604
3	N11	1	0.02545
3	S32	1	0.02537
3	S31	1	0.02624
3	S34	1	0.02567
3	N14	1	0.02538
3	N13	1	0.02537
3	S33	1	0.02537
3	N12	1	0.02527
3	N10	1	0.02345
3	N9	1	0.02264
3	N7	1	0.0223
3	S51	1	0.02218
3	S45	1	0.02335
3	S49	1	0.02404
3	S50	1	0.02477
3	S46	1	0.02434
3	S47	1	0.02431
3	N21	1	0.02431
3	N20	1	0.02412
3	N19	1	0.02355
3	S48	1	0.02381
3	N18	1	0.02334
3	N17	1	0.02255
3	S43	1	0.0258
3	S42	1	0.02541
3	N24	1	0.0241
3	S38	1	0.02544
3	S44	1	0.02829
3	S39	1	0.02524
3	S40	1	0.02543
3	N27	1	0.02518
3	N26	1	0.02492
3	N25	1	0.02473
3	N23	1	0.02359
3	S41	1	0.02446
3	N22	1	0.02308
3	N16	1	0.02216
3	N15	1	0.0212
3	N6	1	0.02062
3	S22	1	0
3	S6	1	0
3	S5	1	0
3	S9	1	0
3	S10	1	0
3	N37	1	3.531e-15
3	N36	1	2.541e-21
3	S11	1	0
3	N35	1	3.532e-15
3	N34	1	3.528e-15
3	S7	1	0
3	S8	1	0
3	N38	1	4.594e-18
3	N33	1	6.639e-15
3	S17	1	0
3	S19	1	0
3	N44	1	7.091e-15
3	S18	1	0
3	N43	1	6.695e-18
3	S15	1	0
3	S16	1	0
3	N45	1	3.545e-15
3	N42	1	1.068e-14
3	S13	1	0
3	N41	1	3.51e-18
3	S14	1	0
3	N40	1	3.357e-18
3	S12	1	0
3	N39	1	4.198e-15
3	N32	1	4.762e-10
3	S23	1	0
3	N31	1	9.635e-08
3	S20	1	0
3	S21	1	0
3	N46	1	4.601e-10
3	N30	1	7.301e-09
3	N29	1	1.219e-07
3	S24	1	0
3	S25	1	0
3	S26	1	0
3	N48	1	7.127e-15
3	N47	1	2.115e-12
3	N28	1	0.0004036
3	N5	1	0.007654
3	S4	1	0
3	S2	1	0
3	S3	1	0
3	S1	1	0
3	N51	1	1.3e-06
3	N50	1	6.366e-06
3	N49	1	0.0003487
3	N4	1	0.009825
3	N2	1	0.5544
3	S52	1	0
3	N1	1	0.09326
4	S27	1	0
4	S28	1	0
4	N3	1	0.0001433
4	S35	1	1
4	S37	1	1
4	N8	1	1
4	S36	1	1
4	S30	1	1
4	S29	1	1
4	N11	1	1
4	S32	1	1
4	S31	1	1
4	S34	1	1
4	N14	1	1
4	N13	1	1
4	S33	1	1
4	N12	1	1
4	N10	1	1
4	N9	1	1
4	N7	1	1
4	S51	1	1
4	S45	1	1
4	S49	1	1
4	S50	1	1
4	S46	1	1
4	S47	1	1
4	N21	1	1
4	N20	1	1
4	N19	1	1
4	S48	1	1
4	N18	1	1
4	N17	1	1
4	S43	1	1
4	S42	1	1
4	N24	1	1
4	S38	1	1
4	S44	1	1
4	S39	1	1
4	S40	1	1
4	N27	1	1
4	N26	1	1
4	N25	1	1
4	N23	1	1
4	S41	1	1
4	N22	1	1
4	N16	1	1
4	N15	1	1
4	N6	1	0.9999
4	S22	1	0
4	S6	1	0
4	S5	1	0
4	S9	1	0
4	S10	1	0
4	N37	1	3.463e-15
4	N36	1	2.475e-21
4	S11	1	0
4	N35	1	3.465e-15
4	N34	1	3.46e-15
4	S7	1	0
4	S8	1	0
4	N38	1	4.486e-18
4	N33	1	6.512e-15
4	S17	1	0
4	S19	1	0
4	N44	1	6.956e-15
4	S18	1	0
4	N43	1	6.534e-18
4	S15	1	0
4	S16	1	0
4	N45	1	3.477e-15
4	N42	1	1.048e-14
4	S13	1	0
4	N41	1	3.443e-18
4	S14	1	0
4	N40	1	3.279e-18
4	S12	1	0
4	N39	1	4.118e-15
4	N32	1	4.671e-10
4	S23	1	0
4	N31	1	9.447e-08
4	S20	1	0
4	S21	1	0
4	N46	1	4.511e-10
4	N30	1	5.855e-09
4	N29	1	6.644e-08
4	S24	1	0
4	S25	1	0
4	S26	1	0
4	N48	1	6.991e-15
4	N47	1	1.204e-12
4	N28	1	0.0001596
4	N5	1	0.002978
4	S4	1	0
4	S2	1	0
4	S3	1	0
4	S1	1	0
4	N51	1	1.066e-06
4	N50	1	2.271e-06
4	N49	1	6.254e-05
4	N4	1	0.001492
4	N2	1	0.0004957
4	S52	1	0
4	N1	1	0.0682
5	S27	1	0
5	S28	1	0
5	N3	1	0.0001114
5	S35	1	1
5	S37	1	1
5	N8	1	1
5	S36	1	1
5	S30	1	1
5	S29	1	1
5	N11	1	1
5	S32	1	1
5	S31	1	1
5	S34	1	1
5	N14	1	1
5	N13	1	1
5	S33	1	1
5	N12	1	1
5	N10	1	1
5	N9	1	1
5	N7	1	0.9999
5	S51	1	0
5	S45	1	0
5	S49	1	0
5	S50	1	0
5	S46	1	0
5	S47	1	0
5	N21	1	3.043e-14
5	N20	1	3.645e-08
5	N19	1	5.875e-07
5	S48	1	0
5	N18	1	2.313e-05
5	N17	1	0.009546
5	S43	1	1
5	S42	1	1
5	N24	1	1
5	S38	1	1
5	S44	1	1
5	S39	1	1
5	S40	1	1
5	N27	1	1
5	N26	1	1
5	N25	1	1
5	N23	1	1
5	S41	1	1
5	N22	1	0.9992
5	N16	1	0.338
5	N15	1	0.3344
5	N6	1	0.3725
5	S22	1	0
5	S6	1	0
5	S5	1	0
5	S9	1	0
5	S10	1	0
5	N37	1	3.611e-15
5	N36	1	2.62e-21
5	S11	1	0
5	N35	1	3.612e-15
5	N34	1	3.607e-15
5	S7	1	0
5	S8	1	0
5	N38	1	4.722e-18
5	N33	1	6.789e-15
5	S17	1	0
5	S19	1	0
5	N44	1	7.252e-15
5	S18	1	0
5	N43	1	6.885e-18
5	S15	1	0
5	S16	1	0
5	N45	1	3.625e-15
5	N42	1	1.092e-14
5	S13	1	0
5	N41	1	3.589e-18
5	S14	1	0
5	N40	1	3.448e-18
5	S12	1	0
5	N39	1	4.293e-15
5	N32	1	4.869e-10
5	S23	1	0
5	N31	1	9.843e-08
5	S20	1	0
5	S21	1	0
5	N46	1	4.702e-10
5	N30	1	5.576e-09
5	N29	1	4.692e-08
5	S24	1	0
5	S25	1	0
5	S26	1	0
5	N48	1	7.288e-15
5	N47	1	8.882e-13
5	N28	1	6.554e-05
5	N5	1	0.001146
5	S4	1	0
5	S2	1	0
5	S3	1	0
5	S1	1	0
5	N51	1	1.088e-06
5	N50	1	1.903e-06
5	N49	1	3.211e-05
5	N4	1	0.0005844
5	N2	1	0.000371
5	S52	1	0
5	N1	1	0.06849
6	S27	1	0
6	S28	1	0
6	N3	1	0.0001423
6	S35	1	0.8702
6	S37	1	0.841
6	N8	1	0.9104
6	S36	1	0.8754
6	S30	1	0.8607
6	S29	1	0.8608
6	N11	1	0.8703
6	S32	1	0.8716
6	S31	1	0.8576
6	S34	1	0.8668
6	N14	1	0.8713
6	N13	1	0.8716
6	S33	1	0.8716
6	N12	1	0.8732
6	N10	1	0.9023
6	N9	1	0.9152
6	N7	1	0.9206
6	S51	1	1
6	S45	1	1
6	S49	1	1
6	S50	1	1
6	S46	1	1
6	S47	1	1
6	N21	1	1
6	N20	1	1
6	N19	1	1
6	S48	1	1
6	N18	1	1
6	N17	1	1
6	S43	1	0.9364
6	S42	1	0.9432
6	N24	1	0.9661
6	S38	1	0.9428
6	S44	1	0.8929
6	S39	1	0.9462
6	S40	1	0.9428
6	N27	1	0.9472
6	N26	1	0.9518
6	N25	1	0.9551
6	N23	1	0.975
6	S41	1	0.9599
6	N22	1	0.9839
6	N16	1	0.9999
6	N15	1	0.9998
6	N6	1	0.9476
6	S22	1	0
6	S6	1	0
6	S5	1	0
6	S9	1	0
6	S10	1	0
6	N37	1	3.518e-15
6	N36	1	2.529e-21
6	S11	1	0
6	N35	1	3.519e-15
6	N34	1	3.515e-15
6	S7	1	0
6	S8	1	0
6	N38	1	4.574e-18
6	N33	1	6.615e-15
6	S17	1	0
6	S19	1	0
6	N44	1	7.066e-15
6	S18	1	0
6	N43	1	6.664e-18
6	S15	1	0
6	S16	1	0
6	N45	1	3.532e-15
6	N42	1	1.064e-14
6	S13	1	0
6	N41	1	3.497e-18
6	S14	1	0
6	N40	1	3.342e-18
6	S12	1	0
6	N39	1	4.183e-15
6	N32	1	4.744e-10
6	S23	1	0
6	N31	1	9.594e-08
6	S20	1	0
6	S21	1	0
6	N46	1	4.582e-10
6	N30	1	5.912e-09
6	N29	1	6.57e-08
6	S24	1	0
6	S25	1	0
6	S26	1	0
6	N48	1	7.102e-15
6	N47	1	1.193e-12
6	N28	1	0.0001534
6	N5	1	0.002844
6	S4	1	0
6	S2	1	0
6	S3	1	0
6	S1	1	0
6	N51	1	1.082e-06
6	N50	1	2.272e-06
6	N49	1	6.077e-05
6	N4	1	0.001429
6	N2	1	0.0004898
6	S52	1	0
6	N1	1	0.06831
7	S27	1	0
7	S28	1	0
7	N3	1	0.007258
7	S35	1	0.2897
7	S37	1	0.2817
7	N8	1	0.3005
7	S36	1	0.2911
7	S30	1	0.2871
7	S29	1	0.2871
7	N11	1	0.2897
7	S32	1	0.29
7	S31	1	0.2863
7	S34	1	0.2887
7	N14	1	0.29
7	N13	1	0.29
7	S33	1	0.29
7	N12	1	0.2905
7	N10	1	0.2983
7	N9	1	0.3019
7	N7	1	0.3033
7	S51	1	0.3038
7	S45	1	0.2988
7	S49	1	0.2958
7	S50	1	0.2926
7	S46	1	0.2945
7	S47	1	0.2946
7	N21	1	0.2946
7	N20	1	0.2954
7	N19	1	0.2979
7	S48	1	0.2968
7	N18	1	0.2988
7	N17	1	0.3022
7	S43	1	0.2882
7	S42	1	0.2898
7	N24	1	0.2955
7	S38	1	0.2897
7	S44	1	0.2774
7	S39	1	0.2906
7	S40	1	0.2897
7	N27	1	0.2908
7	N26	1	0.292
7	N25	1	0.2928
7	N23	1	0.2977
7	S41	1	0.294
7	N22	1	0.3
7	N16	1	0.3039
7	N15	1	0.3081
7	N6	1	0.3106
7	S22	1	1
7	S6	1	1
7	S5	1	1
7	S9	1	1
7	S10	1	1
7	N37	1	1
7	N36	1	1
7	S11	1	1
7	N35	1	1
7	N34	1	1
7	S7	1	1
7	S8	1	1
7	N38	1	1
7	N33	1	1
7	S17	1	1
7	S19	1	1
7	N44	1	1
7	S18	1	1
7	N43	1	1
7	S15	1	1
7	S16	1	1
7	N45	1	1
7	N42	1	1
7	S13	1	1
7	N41	1	1
7	S14	1	1
7	N40	1	1
7	S12	1	1
7	N39	1	1
7	N32	1	1
7	S23	1	1
7	N31	1	1
7	S20	1	1
7	S21	1	1
7	N46	1	1
7	N30	1	1
7	N29	1	1
7	S24	1	1
7	S25	1	1
7	S26	1	1
7	N48	1	1
7	N47	1	1
7	N28	1	0.9969
7	N5	1	0.3668
7	S4	1	0
7	S2	1	0
7	S3	1	0
7	S1	1	0
7	N51	1	5.726e-06
7	N50	1	9.067e-05
7	N49	1	0.00628
7	N4	1	0.1826
7	N2	1	0.0272
7	S52	1	0.07511
7	N1	1	0.07294
8	S27	1	0
8	S28	1	0
8	N3	1	8.796e-05
8	S35	1	0.01973
8	S37	1	0.02175
8	N8	1	0.01695
8	S36	1	0.01937
8	S30	1	0.02039
8	S29	1	0.02038
8	N11	1	0.01973
8	S32	1	0.01963
8	S31	1	0.0206
8	S34	1	0.01996
8	N14	1	0.01965
8	N13	1	0.01963
8	S33	1	0.01963
8	N12	1	0.01952
8	N10	1	0.01751
8	N9	1	0.01662
8	N7	1	0.01624
8	S51	1	0.01611
8	S45	1	0.0174
8	S49	1	0.01817
8	S50	1	0.01897
8	S46	1	0.0185
8	S47	1	0.01846
8	N21	1	0.01846
8	N20	1	0.01826
8	N19	1	0.01762
8	S48	1	0.01791
8	N18	1	0.01739
8	N17	1	0.01652
8	S43	1	0.02011
8	S42	1	0.01968
8	N24	1	0.01823
8	S38	1	0.01971
8	S44	1	0.02287
8	S39	1	0.01949
8	S40	1	0.01971
8	N27	1	0.01943
8	N26	1	0.01914
8	N25	1	0.01893
8	N23	1	0.01767
8	S41	1	0.01863
8	N22	1	0.0171
8	N16	1	0.01609
8	N15	1	0.01502
8	N6	1	0.01438
8	S22	1	0
8	S6	1	0
8	S5	1	0
8	S9	1	0
8	S10	1	0
8	N37	1	3.445e-15
8	N36	1	2.457e-21
8	S11	1	0
8	N35	1	3.447e-15
8	N34	1	3.442e-15
8	S7	1	0
8	S8	1	0
8	N38	1	4.458e-18
8	N33	1	6.478e-15
8	S17	1	0
8	S19	1	0
8	N44	1	6.92e-15
8	S18	1	0
8	N43	1	6.492e-18
8	S15	1	0
8	S16	1	0
8	N45	1	3.459e-15
8	N42	1	1.042e-14
8	S13	1	0
8	N41	1	3.425e-18
8	S14	1	0
8	N40	1	3.259e-18
8	S12	1	0
8	N39	1	4.096e-15
8	N32	1	4.646e-10
8	S23	1	0
8	N31	1	9.394e-08
8	S20	1	0
8	S21	1	0
8	N46	1	4.487e-10
8	N30	1	4.995e-09
8	N29	1	3.218e-08
8	S24	1	0
8	S25	1	0
8	S26	1	0
8	N48	1	6.955e-15
8	N47	1	6.416e-13
8	N28	1	7.472e-06
8	N5	1	5.283e-05
8	S4	1	0
8	S2	1	0
8	S3	1	0
8	S1	1	0
8	N51	1	1.023e-06
8	N50	1	1.548e-06
8	N49	1	1.232e-05
8	N4	1	3.413e-05
8	N2	1	0.0002892
8	S52	1	1
8	N1	1	0.1142
9	S27	1	1
9	S28	1	0
9	N3	1	0.1128
9	S35	1	0.02089
9	S37	1	0.02289
9	N8	1	0.01814
9	S36	1	0.02053
9	S30	1	0.02154
9	S29	1	0.02153
9	N11	1	0.02089
9	S32	1	0.02079
9	S31	1	0.02175
9	S34	1	0.02112
9	N14	1	0.02081
9	N13	1	0.02079
9	S33	1	0.0208
9	N12	1	0.02069
9	N10	1	0.0187
9	N9	1	0.01781
9	N7	1	0.01745
9	S51	1	0.01731
9	S45	1	0.01859
9	S49	1	0.01935
9	S50	1	0.02014
9	S46	1	0.01967
9	S47	1	0.01964
9	N21	1	0.01964
9	N20	1	0.01944
9	N19	1	0.01881
9	S48	1	0.0191
9	N18	1	0.01857
9	N17	1	0.01771
9	S43	1	0.02127
9	S42	1	0.02084
9	N24	1	0.01941
9	S38	1	0.02087
9	S44	1	0.024
9	S39	1	0.02066
9	S40	1	0.02087
9	N27	1	0.02059
9	N26	1	0.02031
9	N25	1	0.0201
9	N23	1	0.01885
9	S41	1	0.0198
9	N22	1	0.01829
9	N16	1	0.01729
9	N15	1	0.01624
9	N6	1	0.0156
9	S22	1	0
9	S6	1	0
9	S5	1	0
9	S9	1	0
9	S10	1	0
9	N37	1	3.544e-15
9	N36	1	2.554e-21
9	S11	1	0
9	N35	1	3.545e-15
9	N34	1	3.541e-15
9	S7	1	0
9	S8	1	0
9	N38	1	4.616e-18
9	N33	1	6.664e-15
9	S17	1	0
9	S19	1	0
9	N44	1	7.118e-15
9	S18	1	0
9	N43	1	6.726e-18
9	S15	1	0
9	S16	1	0
9	N45	1	3.558e-15
9	N42	1	1.072e-14
9	S13	1	0
9	N41	1	3.523e-18
9	S14	1	0
9	N40	1	3.372e-18
9	S12	1	0
9	N39	1	4.214e-15
9	N32	1	4.78e-10
9	S23	1	0
9	N31	1	9.663e-08
9	S20	1	0
9	S21	1	0
9	N46	1	4.616e-10
9	N30	1	5.545e-09
9	N29	1	4.929e-08
9	S24	1	0
9	S25	1	0
9	S26	1	0
9	N48	1	7.154e-15
9	N47	1	9.251e-13
9	N28	1	7.914e-05
9	N5	1	0.001415
9	S4	1	0
9	S2	1	0
9	S3	1	0
9	S1	1	0
9	N51	1	1.099e-06
9	N50	1	2.463e-06
9	N49	1	7.332e-05
9	N4	1	0.001788
9	N2	1	0.09873
9	S52	1	0.07528
9	N1	1	0.07623
