Pos	Node	Prob_Of_Indel
117	N36	1
117	N37	1
117	N38	1
117	N39	1
117	N4	0.0003492
117	N40	1
117	N41	1
117	N42	1
117	N43	1
117	N44	1
117	N45	1
117	N46	1
117	N47	1
117	N48	1
117	N49	1
117	N5	7.344e-05
117	N50	1
117	N51	1
117	N52	1
117	N53	1
117	N54	1
117	N55	1
117	N56	1
117	N57	0.001825
117	N58	0.0004093
117	N59	0.0003869
117	N6	0.0001103
117	N60	0.00233
117	N61	0.0001313
117	N7	6.094e-05
117	N8	5.537e-12
117	N9	1.704e-08
118	N1	0.3521
118	N10	0.3002
118	N11	1.1e-10
118	N12	4.459e-14
118	N13	4.722e-20
118	N14	2.8e-14
118	N15	1.094e-09
118	N16	1.607e-14
118	N17	9.281e-15
118	N18	8.699e-15
118	N19	6.853e-21
118	N2	0.9424
118	N20	9.394e-15
118	N21	1.09e-17
118	N22	3.254e-07
118	N23	4.473e-08
118	N24	9.602e-10
118	N25	2.659e-07
118	N26	2.509e-09
118	N27	1.11e-14
118	N28	2.448e-17
118	N29	8.018e-15
118	N3	0.9594
118	N30	8.471e-15
118	N31	1.591e-14
118	N32	0.251
118	N33	0.3659
118	N34	1
118	N35	1
118	N36	1
118	N37	1
118	N38	1
118	N39	1
118	N4	0.99
118	N40	1
118	N41	1
118	N42	1
118	N43	1
118	N44	1
118	N45	1
118	N46	1
118	N47	1
118	N48	1
118	N49	1
118	N5	0.9931
118	N50	1
118	N51	1
118	N52	1
118	N53	1
118	N54	1
118	N55	1
118	N56	1
118	N57	0.08088
118	N58	0.007136
118	N59	0.0003869
118	N6	0.9998
118	N60	0.00233
118	N61	0.0001313
118	N7	0.9824
118	N8	3.339e-07
118	N9	0.01364
119	N1	0.3521
119	N10	0.3002
119	N11	1.1e-10
119	N12	4.459e-14
119	N13	4.722e-20
119	N14	2.8e-14
119	N15	1.094e-09
119	N16	1.607e-14
119	N17	9.281e-15
119	N18	8.699e-15
119	N19	6.853e-21
119	N2	0.9424
119	N20	9.394e-15
119	N21	1.09e-17
119	N22	3.254e-07
119	N23	4.473e-08
119	N24	9.602e-10
119	N25	2.659e-07
119	N26	2.509e-09
119	N27	1.11e-14
119	N28	2.448e-17
119	N29	8.018e-15
119	N3	0.9594
119	N30	8.471e-15
119	N31	1.591e-14
119	N32	0.251
119	N33	0.3659
119	N34	1
119	N35	1
119	N36	1
119	N37	1
119	N38	1
119	N39	1
119	N4	0.99
119	N40	1
119	N41	1
119	N42	1
119	N43	1
119	N44	1
119	N45	1
119	N46	1
119	N47	1
119	N48	1
119	N49	1
119	N5	0.9931
119	N50	1
119	N51	1
119	N52	1
119	N53	1
119	N54	1
119	N55	1
119	N56	1
119	N57	0.08088
119	N58	0.007136
119	N59	0.0001807
119	N6	0.9998
119	N60	5.61e-05
119	N61	1.343e-05
119	N7	0.9824
119	N8	1
119	N9	1
120	N1	0.3521
120	N10	0.3002
120	N11	1.1e-10
120	N12	4.459e-14
120	N13	4.722e-20
120	N14	2.8e-14
120	N15	1.094e-09
120	N16	1.607e-14
120	N17	9.281e-15
120	N18	8.699e-15
120	N19	6.853e-21
120	N2	0.9424
120	N20	9.394e-15
120	N21	1.09e-17
120	N22	3.254e-07
120	N23	4.473e-08
120	N24	9.602e-10
120	N25	2.659e-07
120	N26	2.509e-09
120	N27	1.11e-14
120	N28	2.448e-17
120	N29	8.018e-15
120	N3	0.9594
120	N30	8.471e-15
120	N31	1.591e-14
120	N32	0.251
120	N33	0.3659
120	N34	1
120	N35	1
120	N36	1
120	N37	1
120	N38	1
120	N39	1
120	N4	0.99
120	N40	1
120	N41	1
120	N42	1
120	N43	1
120	N44	1
120	N45	1
120	N46	1
120	N47	1
120	N48	1
120	N49	1
120	N5	0.9931
120	N50	1
120	N51	1
120	N52	1
120	N53	1
120	N54	1
120	N55	1
120	N56	1
120	N57	0.08088
120	N58	0.007136
120	N59	0.0001807
120	N6	0.9998
120	N60	5.61e-05
120	N61	1.343e-05
120	N7	0.9824
120	N8	1
120	N9	1
121	N1	0.3521
121	N10	0.3002
121	N11	1.1e-10
121	N12	4.459e-14
121	N13	4.722e-20
121	N14	2.8e-14
121	N15	1.094e-09
121	N16	1.607e-14
121	N17	9.281e-15
121	N18	8.699e-15
121	N19	6.853e-21
121	N2	0.9424
121	N20	9.394e-15
121	N21	1.09e-17
121	N22	3.254e-07
121	N23	4.473e-08
121	N24	9.602e-10
121	N25	2.659e-07
121	N26	2.509e-09
121	N27	1.11e-14
121	N28	2.448e-17
121	N29	8.018e-15
121	N3	0.9594
121	N30	8.471e-15
121	N31	1.591e-14
121	N32	0.251
121	N33	0.3659
121	N34	1
121	N35	1
121	N36	1
121	N37	1
121	N38	1
121	N39	1
121	N4	0.99
121	N40	1
121	N41	1
121	N42	1
121	N43	1
121	N44	1
121	N45	1
121	N46	1
121	N47	1
121	N48	1
121	N49	1
121	N5	0.9931
121	N50	1
121	N51	1
121	N52	1
121	N53	1
121	N54	1
121	N55	1
121	N56	1
121	N57	0.08088
121	N58	0.007136
121	N59	0.0001807
121	N6	0.9998
121	N60	5.61e-05
121	N61	1.343e-05
121	N7	0.9824
121	N8	4.588e-09
121	N9	3.717e-08
141	N1	0.03732
141	N10	0.001388
141	N11	1.767e-12
141	N12	7.114e-16
141	N13	2.698e-21
141	N14	8.706e-15
141	N15	3.405e-10
141	N16	5.001e-15
141	N17	2.891e-15
141	N18	2.71e-15
141	N19	1.963e-21
141	N2	0.006078
141	N20	2.926e-15
141	N21	3.183e-18
141	N22	1.014e-07
141	N23	1.383e-08
141	N24	2.99e-10
141	N25	8.312e-08
141	N26	7.846e-10
141	N27	3.45e-15
141	N28	7.245e-18
141	N29	2.497e-15
141	N3	0.0006568
141	N30	2.638e-15
141	N31	4.954e-15
141	N32	0.0046
141	N33	0.04719
141	N34	1
141	N35	1
141	N36	1
141	N37	1
141	N38	1
141	N39	1
141	N4	0.0002484
141	N40	1
141	N41	1
141	N42	1
141	N43	1
141	N44	1
141	N45	1
141	N46	1
141	N47	1
141	N48	1
141	N49	1
141	N5	5.008e-05
141	N50	1
141	N51	1
141	N52	1
141	N53	1
141	N54	1
141	N55	1
141	N56	1
141	N57	0.001825
141	N58	0.0003091
141	N59	1.883e-05
141	N6	7.514e-05
141	N60	1.215e-05
141	N61	3.756e-06
141	N7	4.124e-05
141	N8	3.749e-12
141	N9	1.156e-08
142	N1	0.03732
142	N10	0.001388
142	N11	1.767e-12
142	N12	7.114e-16
142	N13	2.698e-21
142	N14	8.706e-15
142	N15	3.405e-10
142	N16	5.001e-15
142	N17	2.891e-15
142	N18	2.71e-15
142	N19	1.963e-21
142	N2	0.006078
142	N20	2.926e-15
142	N21	3.183e-18
142	N22	1.014e-07
142	N23	1.383e-08
142	N24	2.99e-10
142	N25	8.312e-08
142	N26	7.846e-10
142	N27	3.45e-15
142	N28	7.245e-18
142	N29	2.497e-15
142	N3	0.0006568
142	N30	2.638e-15
142	N31	4.954e-15
142	N32	0.0046
142	N33	0.04719
142	N34	1
142	N35	1
142	N36	1
142	N37	1
142	N38	1
142	N39	1
142	N4	0.0002484
142	N40	1
142	N41	1
142	N42	1
142	N43	1
142	N44	1
142	N45	1
142	N46	1
142	N47	1
142	N48	1
142	N49	1
142	N5	5.008e-05
142	N50	1
142	N51	1
142	N52	1
142	N53	1
142	N54	1
142	N55	1
142	N56	1
142	N57	0.001825
142	N58	0.0003091
142	N59	1.883e-05
142	N6	7.514e-05
142	N60	1.215e-05
142	N61	3.756e-06
142	N7	4.124e-05
142	N8	3.749e-12
142	N9	1.156e-08
143	N1	0.03732
143	N10	0.001388
143	N11	1.767e-12
143	N12	7.114e-16
143	N13	2.698e-21
143	N14	8.706e-15
143	N15	3.405e-10
143	N16	5.001e-15
143	N17	2.891e-15
143	N18	2.71e-15
143	N19	1.963e-21
143	N2	0.006078
143	N20	2.926e-15
143	N21	3.183e-18
143	N22	1.014e-07
143	N23	1.383e-08
143	N24	2.99e-10
143	N25	8.312e-08
143	N26	7.846e-10
143	N27	3.45e-15
143	N28	7.245e-18
143	N29	2.497e-15
143	N3	0.0006568
143	N30	2.638e-15
143	N31	4.954e-15
143	N32	0.0046
143	N33	0.04719
143	N34	1
143	N35	1
143	N36	1
143	N37	1
143	N38	1
143	N39	1
143	N4	0.0002484
143	N40	1
143	N41	1
143	N42	1
143	N43	1
143	N44	1
143	N45	1
143	N46	1
143	N47	1
143	N48	1
143	N49	1
143	N5	5.008e-05
143	N50	1
143	N51	1
143	N52	1
143	N53	1
143	N54	1
143	N55	1
143	N56	1
143	N57	0.001825
143	N58	0.0003091
143	N59	1.883e-05
143	N6	7.514e-05
143	N60	1.215e-05
143	N61	3.756e-06
143	N7	4.124e-05
143	N8	3.749e-12
143	N9	1.156e-08
144	N1	0.03732
144	N10	0.001388
144	N11	1.767e-12
144	N12	7.114e-16
144	N13	2.698e-21
144	N14	8.706e-15
144	N15	3.405e-10
144	N16	5.001e-15
144	N17	2.891e-15
144	N18	2.71e-15
144	N19	1.963e-21
144	N2	0.006078
144	N20	2.926e-15
144	N21	3.183e-18
144	N22	1.014e-07
144	N23	1.383e-08
144	N24	2.99e-10
144	N25	8.312e-08
144	N26	7.846e-10
144	N27	3.45e-15
144	N28	7.245e-18
144	N29	2.497e-15
144	N3	0.0006568
144	N30	2.638e-15
144	N31	4.954e-15
144	N32	0.0046
144	N33	0.04719
144	N34	1
144	N35	1
144	N36	1
144	N37	1
144	N38	1
144	N39	1
144	N4	0.0002484
144	N40	1
144	N41	1
144	N42	1
144	N43	1
144	N44	1
144	N45	1
144	N46	1
144	N47	1
144	N48	1
144	N49	1
144	N5	5.008e-05
144	N50	1
144	N51	1
144	N52	1
144	N53	1
144	N54	1
144	N55	1
144	N56	1
144	N57	0.001825
144	N58	0.0003091
144	N59	1.883e-05
144	N6	7.514e-05
144	N60	1.215e-05
144	N61	3.756e-06
144	N7	4.124e-05
144	N8	3.749e-12
144	N9	1.156e-08
145	N1	0.03732
145	N10	0.001388
145	N11	1.767e-12
145	N12	7.114e-16
145	N13	2.698e-21
145	N14	8.706e-15
145	N15	3.405e-10
145	N16	5.001e-15
145	N17	2.891e-15
145	N18	2.71e-15
145	N19	1.963e-21
145	N2	0.006078
145	N20	2.926e-15
145	N21	3.183e-18
145	N22	1.014e-07
145	N23	1.383e-08
145	N24	2.99e-10
145	N25	8.312e-08
145	N26	7.846e-10
145	N27	3.45e-15
145	N28	7.245e-18
145	N29	2.497e-15
145	N3	0.0006568
145	N30	2.638e-15
145	N31	4.954e-15
145	N32	0.0046
145	N33	0.04719
145	N34	1
145	N35	1
145	N36	1
145	N37	1
145	N38	1
145	N39	1
145	N4	0.0002484
145	N40	1
145	N41	1
145	N42	1
145	N43	1
145	N44	1
145	N45	1
145	N46	1
145	N47	1
145	N48	1
145	N49	1
145	N5	5.008e-05
145	N50	1
145	N51	1
145	N52	1
145	N53	1
145	N54	1
145	N55	1
145	N56	1
145	N57	0.001825
145	N58	0.0003091
145	N59	1.883e-05
145	N6	7.514e-05
145	N60	1.215e-05
145	N61	3.756e-06
145	N7	4.124e-05
145	N8	3.749e-12
145	N9	1.156e-08
146	N1	0.03732
146	N10	0.001388
146	N11	1.767e-12
146	N12	7.114e-16
146	N13	2.698e-21
146	N14	8.706e-15
146	N15	3.405e-10
146	N16	5.001e-15
146	N17	2.891e-15
146	N18	2.71e-15
146	N19	1.963e-21
146	N2	0.006078
146	N20	2.926e-15
146	N21	3.183e-18
146	N22	1.014e-07
146	N23	1.383e-08
146	N24	2.99e-10
146	N25	8.312e-08
146	N26	7.846e-10
146	N27	3.45e-15
146	N28	7.245e-18
146	N29	2.497e-15
146	N3	0.0006568
146	N30	2.638e-15
146	N31	4.954e-15
146	N32	0.0046
146	N33	0.04719
146	N34	1
146	N35	1
146	N36	1
146	N37	1
146	N38	1
146	N39	1
146	N4	0.0002484
146	N40	1
146	N41	1
146	N42	1
146	N43	1
146	N44	1
146	N45	1
146	N46	1
146	N47	1
146	N48	1
146	N49	1
146	N5	5.008e-05
146	N50	1
146	N51	1
146	N52	1
146	N53	1
146	N54	1
146	N55	1
146	N56	1
146	N57	0.001825
146	N58	0.0003091
146	N59	1.883e-05
146	N6	7.514e-05
146	N60	1.215e-05
146	N61	3.756e-06
146	N7	4.124e-05
146	N8	3.749e-12
146	N9	1.156e-08
147	N1	0.03732
147	N10	0.001388
147	N11	1.767e-12
147	N12	7.114e-16
147	N13	2.698e-21
147	N14	8.706e-15
147	N15	3.405e-10
147	N16	5.001e-15
147	N17	2.891e-15
147	N18	2.71e-15
147	N19	1.963e-21
147	N2	0.006078
147	N20	2.926e-15
147	N21	3.183e-18
147	N22	1.014e-07
147	N23	1.383e-08
147	N24	2.99e-10
147	N25	8.312e-08
147	N26	7.846e-10
147	N27	3.45e-15
147	N28	7.245e-18
147	N29	2.497e-15
147	N3	0.0006568
147	N30	2.638e-15
147	N31	4.954e-15
147	N32	0.0046
147	N33	0.04719
147	N34	1
147	N35	1
147	N36	1
147	N37	1
147	N38	1
147	N39	1
147	N4	0.0002484
147	N40	1
147	N41	1
147	N42	1
147	N43	1
147	N44	1
147	N45	1
147	N46	1
147	N47	1
147	N48	1
147	N49	1
147	N5	5.008e-05
147	N50	1
147	N51	1
147	N52	1
147	N53	1
147	N54	1
147	N55	1
147	N56	1
147	N57	0.001825
147	N58	0.0003091
147	N59	1.883e-05
147	N6	7.514e-05
147	N60	1.215e-05
147	N61	3.756e-06
147	N7	4.124e-05
147	N8	3.749e-12
147	N9	1.156e-08
148	N1	0.03732
148	N10	0.001388
148	N11	1.767e-12
148	N12	7.114e-16
148	N13	2.698e-21
148	N14	8.706e-15
148	N15	3.405e-10
148	N16	5.001e-15
148	N17	2.891e-15
148	N18	2.71e-15
148	N19	1.963e-21
148	N2	0.006078
148	N20	2.926e-15
148	N21	3.183e-18
148	N22	1.014e-07
148	N23	1.383e-08
148	N24	2.99e-10
148	N25	8.312e-08
148	N26	7.846e-10
148	N27	3.45e-15
148	N28	7.245e-18
148	N29	2.497e-15
148	N3	0.0006568
148	N30	2.638e-15
148	N31	4.954e-15
148	N32	0.0046
148	N33	0.04719
148	N34	1
148	N35	1
148	N36	1
148	N37	1
148	N38	1
148	N39	1
148	N4	0.0002484
148	N40	1
148	N41	1
148	N42	1
148	N43	1
148	N44	1
148	N45	1
148	N46	1
148	N47	1
148	N48	1
148	N49	1
148	N5	5.008e-05
148	N50	1
148	N51	1
148	N52	1
148	N53	1
148	N54	1
148	N55	1
148	N56	1
148	N57	0.001825
148	N58	0.0003091
148	N59	1.883e-05
148	N6	7.514e-05
148	N60	1.215e-05
148	N61	3.756e-06
148	N7	4.124e-05
148	N8	3.749e-12
148	N9	1.156e-08
149	N1	0.03732
149	N10	0.001388
149	N11	1.767e-12
149	N12	7.114e-16
149	N13	2.698e-21
149	N14	8.706e-15
149	N15	3.405e-10
149	N16	5.001e-15
149	N17	2.891e-15
149	N18	2.71e-15
149	N19	1.963e-21
149	N2	0.006078
149	N20	2.926e-15
149	N21	3.183e-18
149	N22	1.014e-07
149	N23	1.383e-08
149	N24	2.99e-10
149	N25	8.312e-08
149	N26	7.846e-10
149	N27	3.45e-15
149	N28	7.245e-18
149	N29	2.497e-15
149	N3	0.0006568
149	N30	2.638e-15
149	N31	4.954e-15
149	N32	0.0046
149	N33	0.04719
149	N34	1
149	N35	1
149	N36	1
149	N37	1
149	N38	1
149	N39	1
149	N4	0.0002484
149	N40	1
149	N41	1
149	N42	1
149	N43	1
149	N44	1
149	N45	1
149	N46	1
149	N47	1
149	N48	1
149	N49	1
149	N5	5.008e-05
149	N50	1
149	N51	1
149	N52	1
149	N53	1
149	N54	1
149	N55	1
149	N56	1
149	N57	0.001825
149	N58	0.0003091
149	N59	1.883e-05
149	N6	7.514e-05
149	N60	1.215e-05
149	N61	3.756e-06
149	N7	4.124e-05
149	N8	3.749e-12
149	N9	1.156e-08
150	N1	0.03732
150	N10	0.001388
150	N11	1.767e-12
150	N12	7.114e-16
150	N13	2.698e-21
150	N14	8.706e-15
150	N15	3.405e-10
150	N16	5.001e-15
150	N17	2.891e-15
150	N18	2.71e-15
150	N19	1.963e-21
150	N2	0.006078
150	N20	2.926e-15
150	N21	3.183e-18
150	N22	1.014e-07
150	N23	1.383e-08
150	N24	2.99e-10
150	N25	8.312e-08
150	N26	7.846e-10
150	N27	3.45e-15
150	N28	7.245e-18
150	N29	2.497e-15
150	N3	0.0006568
150	N30	2.638e-15
150	N31	4.954e-15
150	N32	0.0046
150	N33	0.04719
150	N34	1
150	N35	1
150	N36	1
150	N37	1
150	N38	1
150	N39	1
150	N4	0.0002484
150	N40	1
150	N41	1
150	N42	1
150	N43	1
150	N44	1
150	N45	1
150	N46	1
150	N47	1
150	N48	1
150	N49	1
150	N5	5.008e-05
150	N50	1
150	N51	1
150	N52	1
150	N53	1
150	N54	1
150	N55	1
150	N56	1
150	N57	0.001825
150	N58	0.0003091
150	N59	1.883e-05
150	N6	7.514e-05
150	N60	1.215e-05
150	N61	3.756e-06
150	N7	4.124e-05
150	N8	3.749e-12
150	N9	1.156e-08
151	N1	0.03732
151	N10	0.001388
151	N11	1.767e-12
151	N12	7.114e-16
151	N13	2.698e-21
151	N14	8.706e-15
151	N15	3.405e-10
151	N16	5.001e-15
151	N17	2.891e-15
151	N18	2.71e-15
151	N19	1.963e-21
151	N2	0.006078
151	N20	2.926e-15
151	N21	3.183e-18
151	N22	1.014e-07
151	N23	1.383e-08
151	N24	2.99e-10
151	N25	8.312e-08
151	N26	7.846e-10
151	N27	3.45e-15
151	N28	7.245e-18
151	N29	2.497e-15
151	N3	0.0006568
151	N30	2.638e-15
151	N31	4.954e-15
151	N32	0.0046
151	N33	0.04719
151	N34	1
151	N35	1
151	N36	1
151	N37	1
151	N38	1
151	N39	1
151	N4	0.0002484
151	N40	1
151	N41	1
151	N42	1
151	N43	1
151	N44	1
151	N45	1
151	N46	1
151	N47	1
151	N48	1
151	N49	1
151	N5	5.008e-05
151	N50	1
151	N51	1
151	N52	1
151	N53	1
151	N54	1
151	N55	1
151	N56	1
151	N57	0.001825
151	N58	0.0003091
151	N59	1.883e-05
151	N6	7.514e-05
151	N60	1.215e-05
151	N61	3.756e-06
151	N7	4.124e-05
151	N8	3.749e-12
151	N9	1.156e-08
152	N1	0.427
152	N10	0.001388
152	N11	2.044e-12
152	N12	8.446e-16
152	N13	3.522e-21
152	N14	1.135e-14
152	N15	4.438e-10
152	N16	6.519e-15
152	N17	3.767e-15
152	N18	3.531e-15
152	N19	2.626e-21
152	N2	0.02169
152	N20	3.813e-15
152	N21	4.233e-18
152	N22	1.322e-07
152	N23	1.806e-08
152	N24	3.897e-10
152	N25	1.082e-07
152	N26	1.021e-09
152	N27	4.499e-15
152	N28	9.593e-18
152	N29	3.254e-15
152	N3	0.001097
152	N30	3.438e-15
152	N31	6.456e-15
152	N32	0.0046
152	N33	0.04719
152	N34	1
152	N35	1
152	N36	1
152	N37	1
152	N38	1
152	N39	1
152	N4	0.0003792
152	N40	1
152	N41	1
152	N42	1
152	N43	1
152	N44	1
152	N45	1
152	N46	1
152	N47	1
152	N48	1
152	N49	1
152	N5	7.1e-05
152	N50	1
152	N51	1
152	N52	1
152	N53	1
152	N54	1
152	N55	1
152	N56	1
152	N57	0.001825
152	N58	0.0003091
152	N59	2.287e-05
152	N6	9.781e-05
152	N60	1.566e-05
152	N61	4.903e-06
152	N7	5.554e-05
152	N8	4.9e-12
152	N9	1.506e-08
153	N1	0.427
153	N10	0.8239
153	N11	1
153	N12	1
153	N13	1
153	N14	1
153	N15	1
153	N16	1
153	N17	1
153	N18	1
153	N19	1
153	N2	0.8245
153	N20	1
153	N21	1
153	N22	1
153	N23	1
153	N24	1
153	N25	1
153	N26	1
153	N27	1
153	N28	1
153	N29	1
153	N3	0.7189
153	N30	1
153	N31	1
153	N32	0.6637
153	N33	0.504
153	N34	1
153	N35	1
153	N36	1
153	N37	1
153	N38	1
153	N39	1
153	N4	0.6214
153	N40	1
153	N41	1
153	N42	1
153	N43	1
153	N44	1
153	N45	1
153	N46	1
153	N47	1
153	N48	1
153	N49	1
153	N5	0.5918
153	N50	1
153	N51	1
153	N52	1
153	N53	1
153	N54	1
153	N55	1
153	N56	1
153	N57	0.6216
153	N58	0.06691
153	N59	0.01533
153	N6	0.9944
153	N60	0.01779
153	N61	0.001245
153	N7	0.1758
153	N8	9.629e-10
153	N9	4.662e-08
155	N1	0.04712
155	N10	0.002692
155	N11	2.861e-12
155	N12	1.201e-15
155	N13	4.186e-21
155	N14	1.259e-14
155	N15	4.924e-10
155	N16	7.231e-15
155	N17	4.178e-15
155	N18	3.917e-15
155	N19	2.94e-21
155	N2	0.008421
155	N20	4.229e-15
155	N21	4.73e-18
155	N22	1.466e-07
155	N23	2.005e-08
155	N24	4.323e-10
155	N25	1.2e-07
155	N26	1.132e-09
155	N27	4.992e-15
155	N28	1.07e-17
155	N29	3.609e-15
155	N3	0.001037
155	N30	3.814e-15
155	N31	7.161e-15
155	N32	0.009478
155	N33	0.009813
155	N34	9.813e-06
155	N35	1.601e-06
155	N36	3.231e-07
155	N37	4.471e-07
155	N38	6.821e-07
155	N39	2.897e-06
155	N4	0.0003916
155	N40	1.806e-06
155	N41	1.27e-06
155	N42	5.062e-06
155	N43	7.604e-07
155	N44	1.31e-07
155	N45	4.386e-10
155	N46	3.563e-14
155	N47	7.157e-07
155	N48	5.518e-08
155	N49	2.66e-07
155	N5	7.747e-05
155	N50	3.9e-08
155	N51	3.836e-08
155	N52	2.846e-08
155	N53	3.78e-14
155	N54	1.801e-07
155	N55	1.723e-11
155	N56	7.64e-14
155	N57	0.02597
155	N58	0.002105
155	N59	5.7e-05
155	N6	0.0001083
155	N60	2.163e-05
155	N61	5.742e-06
155	N7	6.142e-05
155	N8	5.437e-12
155	N9	1.67e-08
156	N1	0.04712
156	N10	0.002692
156	N11	2.861e-12
156	N12	1.201e-15
156	N13	4.186e-21
156	N14	1.259e-14
156	N15	4.924e-10
156	N16	7.231e-15
156	N17	4.178e-15
156	N18	3.917e-15
156	N19	2.94e-21
156	N2	0.008421
156	N20	4.229e-15
156	N21	4.73e-18
156	N22	1.466e-07
156	N23	2.005e-08
156	N24	4.323e-10
156	N25	1.2e-07
156	N26	1.132e-09
156	N27	4.992e-15
156	N28	1.07e-17
156	N29	3.609e-15
156	N3	0.001037
156	N30	3.814e-15
156	N31	7.161e-15
156	N32	0.009478
156	N33	0.009813
156	N34	9.813e-06
156	N35	1.601e-06
156	N36	3.231e-07
156	N37	4.471e-07
156	N38	6.821e-07
156	N39	2.897e-06
156	N4	0.0003916
156	N40	1.806e-06
156	N41	1.27e-06
156	N42	5.062e-06
156	N43	7.604e-07
156	N44	1.31e-07
156	N45	4.386e-10
156	N46	3.563e-14
156	N47	7.157e-07
156	N48	5.518e-08
156	N49	2.66e-07
156	N5	7.747e-05
156	N50	3.9e-08
156	N51	3.836e-08
156	N52	2.846e-08
156	N53	3.78e-14
156	N54	1.801e-07
156	N55	1.723e-11
156	N56	7.64e-14
156	N57	0.02597
156	N58	0.002105
156	N59	5.7e-05
156	N6	0.0001083
156	N60	2.163e-05
156	N61	5.742e-06
156	N7	6.142e-05
156	N8	5.437e-12
156	N9	1.67e-08
